#t C1F2 C1F3 C1F4 C1C5 C5H6 C5C7 C7H8 C7F9
.241890	1.2999071347	1.3666583208	1.3576457697	1.4822799222	1.4056089857	1.2922778187	1.5663868646	1.3662703502
.483780	1.3013077738	1.3682952342	1.3542616615	1.4832984768	1.4261560790	1.2944894141	1.5550484937	1.3669266741
.725670	1.3027802305	1.3698513414	1.3508585115	1.4842015464	1.4439450370	1.2977915633	1.5406121847	1.3671704303
.967560	1.3043371428	1.3713257374	1.3474479998	1.4849955077	1.4589158111	1.3021787355	1.5230784088	1.3670009389
1.209450	1.3059445031	1.3727174429	1.3440353628	1.4856920880	1.4709984748	1.3076196074	1.5024556171	1.3664267532
1.451340	1.3076194580	1.3740251841	1.3406148311	1.4863077123	1.4801180541	1.3140613669	1.4787714463	1.3654825595
1.693230	1.3093415667	1.3752484302	1.3372118716	1.4868584580	1.4862578578	1.3214665290	1.4520371411	1.3641768799
1.935120	1.3111182927	1.3763766685	1.3338213608	1.4873620876	1.4894257954	1.3297747847	1.4222744145	1.3625257025
2.177010	1.3129349910	1.3774192853	1.3304616485	1.4878305778	1.4896307440	1.3389253190	1.3894901335	1.3605730172
2.418900	1.3147769217	1.3783653152	1.3271372753	1.4882873522	1.4868916782	1.3488581185	1.3537707373	1.3583137025
2.660790	1.3166622213	1.3792225238	1.3238512633	1.4887537198	1.4811934555	1.3594941612	1.3152657201	1.3557890306
2.902680	1.3185556999	1.3799781462	1.3206158140	1.4892589816	1.4725273758	1.3707642856	1.2742318274	1.3530075930
3.144570	1.3204607637	1.3806291406	1.3174465825	1.4898370298	1.4608696672	1.3825685815	1.2310322387	1.3500024593
3.386460	1.3223715103	1.3811736903	1.3143199970	1.4905161772	1.4461810673	1.3948153867	1.1861072510	1.3467877686
3.628350	1.3242824037	1.3816121667	1.3112689602	1.4913180125	1.4284938392	1.4074274874	1.1400601487	1.3433825175
3.870240	1.3262026183	1.3819467630	1.3082860909	1.4922521642	1.4078301704	1.4203024752	1.0936247995	1.3397915448
4.112130	1.3281196070	1.3821821284	1.3053838284	1.4933177012	1.3842790013	1.4333500569	1.0477422150	1.3360324996
4.354020	1.3300535303	1.3823246603	1.3025717977	1.4945021386	1.3579839274	1.4464756212	1.0035917369	1.3320861234
4.595910	1.3319933174	1.3823810786	1.2998550969	1.4957986899	1.3291754364	1.4595412414	.9626240891	1.3279481539
4.837800	1.3339574881	1.3823675153	1.2972437501	1.4971989465	1.2981271666	1.4724049558	.9265203721	1.3236047199
5.079690	1.3359131225	1.3822682100	1.2947455558	1.4987095572	1.2651721482	1.4849251776	.8970792977	1.3189967006
5.321580	1.3378613828	1.3821052665	1.2923673627	1.5003445652	1.2307205857	1.4969559577	.8760682616	1.3140751724
5.563470	1.3397798399	1.3818589797	1.2900987218	1.5021231406	1.1951495971	1.5083560092	.8648812284	1.3088186979
5.805360	1.3416457202	1.3815475858	1.2879528883	1.5040618888	1.1588839576	1.5190584247	.8643274976	1.3031792759
6.047250	1.3434741571	1.3811353277	1.2859288753	1.5061557956	1.1223187034	1.5290329980	.8744112309	1.2971316608
6.289140	1.3452333369	1.3806550464	1.2840296360	1.5083977645	1.0858509921	1.5382914592	.8943078815	1.2906916857
6.531030	1.3469227246	1.3800812409	1.2822475511	1.5107661871	1.0499498826	1.5468399849	.9225783375	1.2839485777
6.772920	1.3485408075	1.3794487798	1.2805870278	1.5132351448	1.0152532463	1.5547238238	.9574584206	1.2769642128
7.014810	1.3500824582	1.3787330996	1.2790568441	1.5157614245	.9826056164	1.5619425395	.9971316861	1.2698379115
7.256700	1.3515465632	1.3779490657	1.2776744693	1.5182858098	.9530721065	1.5685180414	1.0398825945	1.2627108274
7.498590	1.3529207883	1.3771081228	1.2764313400	1.5207489208	.9279428277	1.5744371592	1.0840832931	1.2556737199
7.740480	1.3542214236	1.3762126751	1.2753284291	1.5230824217	.9084896458	1.5796938296	1.1286059865	1.2488103749
7.982370	1.3554529761	1.3752665401	1.2743841144	1.5252262958	.8958649508	1.5842741393	1.1725079758	1.2422100154
8.224260	1.3566103288	1.3742727005	1.2735958128	1.5271323531	.8909249223	1.5881802330	1.2151292780	1.2359136672
8.466150	1.3576960196	1.3732327528	1.2729745674	1.5287863470	.8940101507	1.5914081075	1.2558812455	1.2299836937
8.708040	1.3587041182	1.3721582409	1.2725296486	1.5301951151	.9049313396	1.5939452054	1.2943979854	1.2244597819
8.949930	1.3596357961	1.3710400090	1.2722620554	1.5313877663	.9229956487	1.5957971188	1.3304176522	1.2193689451
9.191820	1.3604762895	1.3698794308	1.2721634153	1.5323906017	.9471045383	1.5970127980	1.3636362016	1.2147704985
9.433710	1.3612278350	1.3686885811	1.2722470705	1.5332503001	.9759979653	1.5975995313	1.3939424204	1.2106922209
9.675600	1.3618806437	1.3674800903	1.2724998111	1.5340133271	1.0084044312	1.5975904966	1.4212767243	1.2071435005
9.917490	1.3624451603	1.3662343907	1.2729374141	1.5347158709	1.0431770889	1.5970103790	1.4455784195	1.2041609584
10.159380	1.3629215418	1.3649711461	1.2735504464	1.5353837109	1.0793477216	1.5958903148	1.4667946751	1.2017546661
10.401270	1.3633093458	1.3636800756	1.2743625788	1.5360365332	1.1161721156	1.5942769666	1.4849151381	1.1999442259
10.643160	1.3636223202	1.3623716024	1.2753511216	1.5366896968	1.1530944318	1.5921605555	1.4999129962	1.1987727100
10.885050	1.3638488445	1.3610466019	1.2765350517	1.5373463915	1.1897851266	1.5895681471	1.5118004923	1.1982234717
11.126940	1.3640145422	1.3597067611	1.2779096875	1.5380100864	1.2259971018	1.5864818087	1.5205940172	1.1983228413
11.368830	1.3641171892	1.3583634392	1.2794707541	1.5386745212	1.2615654373	1.5829224460	1.5263018968	1.1990634454
11.610720	1.3641596298	1.3570078561	1.2812243250	1.5393248915	1.2962868706	1.5789206146	1.5289466578	1.2004601861
11.852610	1.3641503058	1.3556511711	1.2831660501	1.5399444967	1.3298948293	1.5745210120	1.5285768231	1.2024829528
12.094500	1.3641032510	1.3542849254	1.2852986545	1.5405212868	1.3621254832	1.5697785647	1.5252446786	1.2051081826
12.336390	1.3640169013	1.3529308299	1.2876206531	1.5410432322	1.3926679124	1.5647289977	1.5190090007	1.2083341276
12.578280	1.3639022864	1.3515799790	1.2901270139	1.5415133575	1.4212857153	1.5594134301	1.5099359469	1.2121084051
12.820170	1.3637530717	1.3502333100	1.2928008148	1.5419319621	1.4477736553	1.5538499230	1.4980525051	1.2164149530
13.062060	1.3635781006	1.3488917267	1.2956393351	1.5423031961	1.4719818691	1.5480633004	1.4834131061	1.2212031098
13.303950	1.3633705518	1.3475567561	1.2986314546	1.5426341366	1.4938137195	1.5420795671	1.4660620596	1.2264601119
13.545840	1.3631278824	1.3462307054	1.3017672268	1.5429277795	1.5132218313	1.5359127136	1.4460719306	1.2321387373
13.787730	1.3628712515	1.3449272833	1.3050144826	1.5431928001	1.5301718947	1.5295707503	1.4235031469	1.2382302053
14.029620	1.3625879164	1.3436311115	1.3083816740	1.5434321495	1.5446542958	1.5230702893	1.3984821631	1.2446883301
14.271510	1.3622977629	1.3423565597	1.3118342707	1.5436502280	1.5566292291	1.5164131064	1.3711895303	1.2515122440
14.513400	1.3619799109	1.3411061753	1.3153616842	1.5438538472	1.5660406720	1.5096497784	1.3420106479	1.2586293403
14.755290	1.3616711900	1.3398804686	1.3189617880	1.5440132714	1.5728863670	1.5027972405	1.3109388907	1.2660471773
14.997180	1.3613678462	1.3386854239	1.3226037547	1.5441394791	1.5770471922	1.4959063588	1.2784600241	1.2736841949
15.239070	1.3610589147	1.3375134687	1.3262817372	1.5442262702	1.5785407029	1.4890118808	1.2448463164	1.2815080201
15.480960	1.3607720353	1.3363785927	1.3299855855	1.5442719123	1.5774283758	1.4821403900	1.2102957013	1.2894702052
15.722850	1.3604838346	1.3352783339	1.3336916753	1.5442832903	1.5738625661	1.4752707473	1.1749861519	1.2975791158
15.964740	1.3602010903	1.3342341899	1.3373530970	1.5443450983	1.5682911449	1.4683244441	1.1388484629	1.3059063485
16.206630	1.3599339112	1.3332276353	1.3409526854	1.5444810440	1.5608126605	1.4613167300	1.1024110118	1.3143963629
16.448520	1.3596827413	1.3322687040	1.3444775979	1.5446770292	1.5514268082	1.4543036902	1.0664743522	1.3229718853
16.690410	1.3594454169	1.3313287044	1.3479528108	1.5449074279	1.5400261978	1.4473389081	1.0319569212	1.3315417014
16.932300	1.3592314247	1.3304207508	1.3513598026	1.5451453199	1.5264829036	1.4404589192	.9999633940	1.3400215838
17.174190	1.3590526657	1.3295513783	1.3547112064	1.5453728766	1.5106257280	1.4337016130	.9716578874	1.3483461131
17.416080	1.3589042818	1.3287011590	1.3579896657	1.5455815877	1.4922195091	1.4270476891	.9482632396	1.3564595913
17.657970	1.3587980438	1.3278853204	1.3611838151	1.5457814353	1.4710797330	1.4204833952	.9309325067	1.3643298536
17.899860	1.3587059992	1.3271223211	1.3642889684	1.5459935121	1.4470793566	1.4139572520	.9205738892	1.3719704475
18.141750	1.3586252672	1.3263921445	1.3672865206	1.5462425184	1.4202539660	1.4074167765	.9177214533	1.3793945905
18.383640	1.3585312206	1.3257227503	1.3701652536	1.5465473806	1.3907890401	1.4008282519	.9224682268	1.3866165756
18.625530	1.3584140487	1.3251177138	1.3729112620	1.5469242798	1.3589883852	1.3941937646	.9343987789	1.3936433770
18.867420	1.3582483468	1.3245545895	1.3755009276	1.5473893460	1.3251785701	1.3875190551	.9527188219	1.4005204643
19.109310	1.3580423764	1.3240250751	1.3779257353	1.5479599054	1.2896239682	1.3808598644	.9763386569	1.4072611716
19.351200	1.3577886266	1.3235330061	1.3801741741	1.5486546652	1.2524392975	1.3742854965	1.0040802030	1.4138814955
19.593090	1.3575195740	1.3230410278	1.3822420268	1.5494535077	1.2135171890	1.3679211533	1.0348908754	1.4203700646
19.834980	1.3572138965	1.3225519842	1.3841249248	1.5503737484	1.1729892140	1.3618239441	1.0677431291	1.4267329167
20.076870	1.3568818083	1.3220352148	1.3858192195	1.5514196678	1.1310911444	1.3560382506	1.1017954370	1.4329865012
20.318760	1.3564971269	1.3214964624	1.3873397752	1.5525790908	1.0883054851	1.3506189853	1.1362834923	1.4390822978
20.560650	1.3560747418	1.3209400551	1.3886650377	1.5538263806	1.0454850483	1.3455522808	1.1704944582	1.4450501456
20.802540	1.3555850765	1.3203754484	1.3898283732	1.5551208558	1.0037077330	1.3408423060	1.2037420170	1.4508345967
21.044430	1.3550337555	1.3198130676	1.3908025694	1.5564008379	.9642567987	1.3364637729	1.2354951305	1.4564333988
21.286320	1.3544387329	1.3192586675	1.3916123795	1.5575974902	.9286188623	1.3323842773	1.2654170461	1.4618013755
21.528210	1.3537925849	1.3187188417	1.3922513160	1.5586381290	.8984757977	1.3285483826	1.2934144705	1.4669088863
21.770100	1.3531364856	1.3181800367	1.3927067160	1.5594734974	.8755985593	1.3248446911	1.3195152228	1.4717999535
22.011990	1.3524503751	1.3176260569	1.3929892679	1.5600739242	.8615466798	1.3211535326	1.3436364194	1.4765403194
22.253880	1.3517508889	1.3170447214	1.3930839066	1.5604274144	.8573704717	1.3174257694	1.3656068778	1.4811310761
22.495770	1.3510512257	1.3164312819	1.3929788083	1.5605265806	.8633650650	1.3136381558	1.3854594875	1.4855888344
22.737660	1.3503340804	1.3157989468	1.3926983506	1.5603764691	.8790045559	1.3098741586	1.4033546334	1.4898243528
22.979550	1.3496120334	1.3151373220	1.3922389274	1.5600059928	.9031112070	1.3062274570	1.4194550420	1.4937772326
23.221440	1.3488550640	1.3144879126	1.3915990809	1.5594693223	.9340603579	1.3027930868	1.4337001169	1.4974308225
