#t 0-1 0-2 0-3 0-4 0-5 0-6 1-2 1-3 1-4 1-5 1-6 2-3 2-4 2-5 2-6 3-4 3-5 3-6 4-5 4-6 5-6
5.079690 0.0408775 0.528574 0.312278 0.139456 0.182591 0.214691 0.0757881 0.374381 0.214471 0.29746 0.286476 1.45317 1.58057 0.779249 0.633655 6.41775 1.44347 2.71843 3.06941 0.905751 3.14928
5.321580 0.0423404 0.536782 0.309991 0.151207 0.166618 0.219568 0.0751439 0.377525 0.250554 0.276801 0.287548 1.6222 1.0534 0.703934 0.60415 2.16889 1.15971 2.62466 3.60782 0.534126 2.73585
5.563470 0.0439969 0.541812 0.306782 0.173489 0.14191 0.217884 0.079551 0.384213 0.286109 0.243853 0.289654 1.71857 0.832612 0.600715 0.516374 0.888 0.871657 2.30445 3.27613 0.343558 2.6974
5.805360 0.0454093 0.544548 0.303221 0.192022 0.116809 0.130295 0.0859888 0.390478 0.313958 0.210343 0.163618 1.79098 0.777989 0.498403 0.299874 0.518009 0.613907 0.320693 2.54159 0.46049 3.50084
6.047250 0.0469256 0.545415 0.299268 0.204402 0.0980129 0.126387 0.0931353 0.394986 0.332452 0.184614 0.156234 1.85223 0.780829 0.42173 0.301572 0.451297 0.4215 0.173582 1.94462 0.539074 4.08828
6.289140 0.0485609 0.544917 0.294991 0.212248 0.0880649 0.125475 0.100477 0.397607 0.343814 0.168722 0.157736 1.9046 0.796229 0.374195 0.302913 0.442331 0.291403 0.132318 1.57557 0.615739 5.1845
6.531030 0.0502894 0.543473 0.290628 0.217137 0.0873127 0.125988 0.107895 0.398589 0.350266 0.162322 0.163553 1.94855 0.810994 0.351048 0.310117 0.434836 0.209527 0.110377 1.37126 0.691184 7.60489
6.772920 0.0520689 0.541422 0.286503 0.220044 0.100961 0.122018 0.115628 0.398208 0.353236 0.171342 0.166155 1.9839 0.820712 0.354666 0.317271 0.423203 0.164298 0.08842 1.30105 0.740061 16.57
7.014810 0.0537828 0.53897 0.282891 0.22162 0.158016 0.0552972 0.123956 0.39678 0.353621 0.226983 0.115757 2.01194 0.824858 0.4135 0.28586 0.410587 0.132009 0.0861168 1.28367 0.886284 19.0639
7.256700 0.0556644 0.536256 0.280067 0.222126 0.164151 0.0732204 0.133392 0.394512 0.352075 0.244561 0.133161 2.03475 0.823536 0.456253 0.31022 0.400122 0.113127 0.0884795 1.44812 0.995688 6.32582
7.498590 0.0578887 0.533337 0.278258 0.221592 0.177473 0.0805348 0.144458 0.391339 0.348487 0.276966 0.137992 2.05449 0.81611 0.542819 0.319547 0.394881 0.118403 0.0800727 1.97615 0.991951 3.45932
7.740480 0.060271 0.529891 0.277705 0.218811 0.195806 0.0845762 0.158073 0.387183 0.340379 0.319401 0.140186 2.07563 0.798857 0.677176 0.327478 0.398375 0.142178 0.07526 3.25669 0.973412 2.28998
7.982370 0.0627387 0.52572 0.278653 0.20252 0.227666 0.0866732 0.175439 0.381863 0.303865 0.387328 0.141106 2.10223 0.741964 0.90156 0.336009 0.418257 0.191083 0.0733978 9.50166 0.900714 1.71807
8.224260 0.0652129 0.520221 0.281328 0.195135 0.249703 0.0871077 0.198662 0.375299 0.329865 0.402103 0.141061 2.13812 1.09674 0.865966 0.347212 0.395862 0.397765 0.0744428 11.3198 1.17584 1.13759
8.466150 0.067805 0.512258 0.285878 0.232553 0.235397 0.0860466 0.231842 0.367467 0.40225 0.370845 0.140188 2.17941 1.70775 0.790256 0.365463 0.780635 0.44209 0.0774483 3.57624 0.998832 1.05836
8.708040 0.0703494 0.49865 0.292596 0.262409 0.231808 0.0837283 0.285384 0.359603 0.434794 0.362786 0.138738 2.21172 2.97216 0.736029 0.401212 3.10187 0.489284 0.0810898 2.1573 0.83394 1.04762
8.949930 0.0728125 0.466851 0.315703 0.29923 0.229621 0.0805099 0.386595 0.432389 0.342197 0.358264 0.137116 6.30939 2.01921 0.666579 0.480517 5.15779 1.6001 0.672488 0.497195 0.101496 1.05115
9.191820 0.0750195 0.384323 0.409111 0.30948 0.227618 0.0769187 0.554519 0.310837 0.332859 0.354672 0.135939 9.98634 1.53583 0.645889 0.608643 3.04336 1.28498 0.45558 0.55261 0.105053 1.06658
9.433710 0.0764873 0.30915 0.465205 0.320394 0.225375 0.0737386 0.67324 0.172387 0.320748 0.351205 0.136043 6.0574 0.98688 0.662294 0.650311 3.11614 1.06866 0.300528 0.59879 0.118514 1.0978
9.675600 0.0776085 0.289099 0.47408 0.331896 0.222738 0.0720017 0.743394 0.142583 0.308226 0.347439 0.138512 3.26899 0.750845 0.612107 0.634358 3.23263 0.951032 0.275525 0.641094 0.13935 1.15296
9.917490 0.0779752 0.28832 0.470451 0.343248 0.21946 0.07316 0.806714 0.153226 0.29593 0.342952 0.144731 2.10542 0.648187 0.544731 0.617901 3.34278 0.878514 0.29431 0.677208 0.171228 1.24571
10.159380 0.0777159 0.292851 0.463853 0.353938 0.215279 0.0788582 0.869964 0.168276 0.284479 0.337261 0.156337 1.54476 0.593971 0.479532 0.610716 3.43424 0.823324 0.331953 0.704382 0.21916 1.39894
10.401270 0.0766559 0.298869 0.456714 0.363229 0.209576 0.0905115 0.932247 0.180984 0.27439 0.329442 0.174937 1.23349 0.561263 0.418097 0.61361 3.49796 0.775701 0.386471 0.719232 0.289813 1.65002
10.643160 0.075114 0.305014 0.449984 0.370555 0.201445 0.109012 0.990711 0.190387 0.26625 0.318289 0.201983 1.04569 0.539718 0.358088 0.626282 3.52868 0.733924 0.460166 0.720383 0.390689 2.05908
10.885050 0.0734329 0.310645 0.444182 0.375454 0.189317 0.134498 1.04163 0.19668 0.260659 0.301522 0.238118 0.929436 0.52493 0.29849 0.647021 3.5246 0.703106 0.554855 0.716315 0.529287 2.70571
11.126940 0.0719329 0.31523 0.439488 0.377361 0.171376 0.166028 1.08062 0.200564 0.258236 0.276687 0.28213 0.861497 0.515011 0.250915 0.670416 3.48477 0.708406 0.666056 0.762016 0.704653 3.58695
11.368830 0.0711481 0.318492 0.435861 0.375393 0.150257 0.198938 1.10383 0.203004 0.260167 0.245973 0.327269 0.831892 0.509688 0.262897 0.682888 3.40541 0.819925 0.771237 1.04017 0.887133 4.29862
11.610720 0.071302 0.320184 0.432776 0.367872 0.144123 0.224186 1.10831 0.206038 0.268331 0.224758 0.361046 0.839375 0.510489 0.359571 0.671063 3.27852 1.1234 0.835228 1.81423 1.01424 4.13586
11.852610 0.0722748 0.320361 0.429151 0.350574 0.174818 0.237419 1.09333 0.213447 0.286504 0.222715 0.377806 0.891586 0.524621 0.482029 0.642459 3.10827 1.63053 0.849815 3.32826 1.0606 3.31193
12.094500 0.0737469 0.319233 0.422597 0.315238 0.238874 0.24268 1.05985 0.232295 0.319078 0.219402 0.383703 1.01052 0.574101 0.581148 0.614671 3.01022 2.24224 0.835679 5.50914 1.06504 2.54743
12.336390 0.0754552 0.317304 0.408552 0.2649 0.309593 0.244336 1.01061 0.27209 0.357691 0.197309 0.385173 1.24313 0.687585 0.623873 0.595378 3.36292 2.60598 0.808066 6.24441 1.07386 2.04639
12.578280 0.0767707 0.315123 0.383074 0.245233 0.351901 0.244812 0.949155 0.336745 0.376882 0.176457 0.385409 1.66859 0.834188 0.618729 0.584651 3.96203 2.43481 0.774809 4.59394 1.07365 1.75748
12.820170 0.0774672 0.313524 0.3476 0.267371 0.366872 0.244923 0.878286 0.415689 0.372822 0.169606 0.385773 2.392 0.969906 0.604259 0.578503 3.96097 1.99388 0.747452 3.41485 1.05599 1.60581
13.062060 0.0775038 0.313409 0.310099 0.29708 0.370316 0.245119 0.800871 0.493291 0.359985 0.169013 0.386903 3.46908 1.09973 0.588796 0.570615 3.44743 1.58871 0.741428 3.08223 1.03747 1.52834
13.303950 0.0770425 0.314343 0.276013 0.31945 0.369521 0.245507 0.723395 0.556592 0.348968 0.169843 0.389081 4.53117 1.2153 0.562774 0.551926 2.94458 1.33213 0.770961 3.00475 1.02302 1.48972
13.545840 0.0764703 0.313136 0.24936 0.334193 0.367233 0.246213 0.664958 0.587986 0.343169 0.170715 0.392626 4.56848 1.26282 0.519466 0.521073 2.80946 1.22982 0.840605 2.96846 1.0122 1.47546
13.787730 0.0764756 0.308139 0.231938 0.343299 0.364386 0.247305 0.641938 0.578876 0.343323 0.171472 0.39778 3.56781 1.21187 0.468186 0.490609 3.42118 1.25422 0.949015 2.94002 1.0026 1.47949
14.029620 0.0773005 0.301663 0.223358 0.346178 0.361223 0.248892 0.644861 0.538801 0.352766 0.172216 0.404767 2.54468 1.07552 0.424572 0.46927 6.70524 1.36923 1.11441 2.94218 0.983181 1.50037
14.271510 0.0791518 0.295753 0.337279 0.230866 0.357679 0.25104 0.657237 0.371679 0.47902 0.173179 0.414027 1.60437 1.33196 0.398347 0.456517 31.6101 2.18892 1.19806 2.65789 1.14855 1.54527
14.513400 0.0823111 0.290572 0.358858 0.189055 0.351964 0.253809 0.671299 0.353765 0.440678 0.175205 0.425825 1.1654 1.19525 0.397316 0.451141 4.68394 2.56313 1.08726 3.29539 1.60427 1.64549
14.755290 0.0862101 0.286368 0.361306 0.191596 0.336978 0.256772 0.683673 0.36301 0.373263 0.182225 0.440199 1.07524 0.899058 0.443091 0.452697 2.36994 2.41611 1.09066 6.84198 2.03912 1.94784
14.997180 0.0901292 0.282808 0.363242 0.24948 0.28161 0.258054 0.694381 0.371958 0.291728 0.199932 0.454248 1.03427 0.614361 0.5466 0.461192 2.16602 1.85982 1.09626 12.6773 2.13744 2.84687
15.239070 0.0934155 0.279684 0.36503 0.302823 0.210849 0.252523 0.70401 0.379483 0.235141 0.193393 0.458072 1.01881 0.427695 0.551365 0.471227 2.37496 1.11744 1.05849 8.77975 1.76329 3.63102
15.480960 0.0951949 0.277071 0.367012 0.317326 0.188759 0.236065 0.713139 0.384861 0.216567 0.198752 0.44324 1.02333 0.371486 0.496365 0.467002 2.39328 0.762435 0.92612 5.59496 1.54898 3.15313
15.722850 0.0953198 0.274989 0.369108 0.31985 0.191955 0.233386 0.721715 0.388012 0.210975 0.230632 0.386528 1.0453 0.355581 0.460888 0.334135 2.34631 0.696567 0.921131 4.49243 2.68262 1.45535
15.964740 0.0940983 0.27352 0.371167 0.318948 0.199234 0.246229 0.72873 0.390023 0.209797 0.260828 0.325477 1.08339 0.350728 0.447234 0.251555 2.27794 0.725986 1.09458 4.19963 3.15168 1.03507
16.206630 0.091462 0.272817 0.373025 0.316736 0.205025 0.254611 0.733073 0.391594 0.210687 0.282061 0.318591 1.13902 0.349781 0.446485 0.248738 2.20098 0.766277 1.11958 4.26495 3.34624 0.996895
16.448520 0.0877496 0.273205 0.374652 0.314007 0.208904 0.262954 0.7334 0.393361 0.212878 0.295906 0.318733 1.21499 0.351191 0.453798 0.254212 2.12112 0.798813 1.12913 4.52833 3.57867 0.985042
16.690410 0.0832586 0.275043 0.375851 0.311005 0.211274 0.27159 0.728061 0.396217 0.216057 0.304476 0.32064 1.31574 0.355481 0.467623 0.263593 2.03982 0.821883 1.1353 4.93557 3.90145 1.00398
16.932300 0.0783379 0.278897 0.376307 0.307649 0.212543 0.280642 0.715628 0.401228 0.22018 0.30898 0.322861 1.44655 0.364634 0.487824 0.276572 1.95931 0.836394 1.14016 5.47708 4.3779 1.0755
17.174190 0.0731699 0.285432 0.375445 0.303628 0.213034 0.290354 0.694522 0.409487 0.225449 0.309999 0.324621 1.61166 0.381628 0.515114 0.293818 1.88216 0.844039 1.14395 6.17994 5.104 1.24218
17.416080 0.0682233 0.29549 0.372399 0.298395 0.212989 0.301073 0.663723 0.422198 0.23227 0.307524 0.325515 1.81023 0.410002 0.550262 0.315827 1.81078 0.847441 1.14601 7.13204 6.24003 1.60375
17.657970 0.0637019 0.309971 0.366096 0.291289 0.212404 0.313391 0.622896 0.439387 0.241943 0.300774 0.325398 2.02442 0.452122 0.593958 0.342649 1.75208 0.850964 1.14681 8.44214 8.04161 2.38138
17.899860 0.059692 0.328942 0.355546 0.282275 0.210552 0.327605 0.572991 0.460357 0.256512 0.2878 0.323716 2.20779 0.506951 0.645683 0.37263 1.71922 0.862343 1.14401 10.0609 10.7797 4.05899
18.141750 0.0565914 0.350972 0.340627 0.27478 0.206561 0.341218 0.516843 0.482298 0.277321 0.267404 0.318804 2.2891 0.569158 0.693795 0.414561 1.73144 0.906754 1.13493 11.0805 13.5721 7.65783
18.383640 0.0541928 0.373328 0.323303 0.281216 0.203495 0.342688 0.460115 0.501786 0.29591 0.253349 0.304589 2.22253 0.628735 0.696411 0.514531 1.79073 1.07206 1.12036 8.40791 11.9678 15.2016
18.625530 0.0523789 0.393266 0.306957 0.302928 0.199483 0.330944 0.408863 0.517299 0.299657 0.258502 0.282244 2.0329 0.657899 0.6584 0.651313 1.94637 1.36881 1.12689 5.66727 8.29835 21.2946
18.867420 0.0509825 0.409327 0.295186 0.32413 0.194009 0.318244 0.367104 0.530596 0.296443 0.259997 0.26298 1.79332 0.654433 0.623397 0.764046 2.41211 1.70881 1.1916 4.54699 6.59745 26.118
19.109310 0.0499355 0.421551 0.291086 0.339794 0.192604 0.305155 0.335751 0.544358 0.294162 0.246992 0.249009 1.56603 0.62562 0.613749 0.843614 3.7034 2.06956 1.33785 3.694 5.31353 45.9056
19.351200 0.049093 0.430761 0.302664 0.34382 0.304465 0.175015 0.313071 0.55208 0.309609 0.232717 0.225775 1.37683 0.56957 0.958944 0.541071 8.69507 2.17096 1.75132 5.2274 0.771036 51.9355
19.593090 0.0481424 0.437812 0.366576 0.292727 0.308559 0.153762 0.296884 0.430033 0.48568 0.229176 0.187153 1.05016 0.802417 1.0186 0.552273 16.6814 2.70709 1.2277 3.97361 2.24274 14.9311
19.834980 0.0473721 0.443422 0.388077 0.28136 0.307962 0.1506 0.28584 0.354883 0.559744 0.22435 0.16056 0.830379 0.844142 1.04967 0.594882 6.6287 2.54352 0.694837 4.01863 2.24761 7.84377
20.076870 0.046664 0.448139 0.39756 0.283175 0.310748 0.150671 0.278045 0.355203 0.57401 0.223476 0.150658 0.790155 0.741122 1.06329 0.62732 4.10056 2.05117 0.485474 4.57396 2.01844 5.17908
20.318760 0.0461788 0.452474 0.405354 0.284945 0.315524 0.153722 0.272291 0.371892 0.57833 0.227593 0.153718 0.792895 0.645365 1.05747 0.648772 3.07685 1.62863 0.376825 5.03455 1.79351 3.96796
20.560650 0.046334 0.456796 0.411649 0.28654 0.321405 0.15828 0.267826 0.39732 0.579203 0.237058 0.162687 0.81307 0.578625 1.0329 0.665129 2.51839 1.29664 0.324372 5.27521 1.60007 3.34489
20.802540 0.0477488 0.461431 0.416165 0.28827 0.327785 0.163475 0.263411 0.429717 0.578832 0.251436 0.174126 0.840684 0.544994 0.99152 0.685564 2.16536 1.0421 0.303683 5.2915 1.44631 3.00867
21.044430 0.0511923 0.466512 0.41859 0.290143 0.334183 0.16921 0.258939 0.468217 0.578189 0.269584 0.188787 0.870953 0.539998 0.93678 0.722962 1.92149 0.849261 0.30542 5.12473 1.34261 2.84711
21.286320 0.0572519 0.472307 0.418869 0.292231 0.340248 0.176083 0.254398 0.512452 0.577918 0.290181 0.21227 0.904004 0.554296 0.87281 0.791645 1.74403 0.704778 0.329281 4.84338 1.30133 2.81322
21.528210 0.0659717 0.478765 0.417054 0.294244 0.34587 0.184027 0.250096 0.562353 0.578675 0.312027 0.249618 0.948956 0.577791 0.803478 0.878323 1.60901 0.598522 0.366677 4.51936 1.29717 2.82012
21.770100 0.077174 0.485758 0.413355 0.295998 0.351253 0.191086 0.247937 0.618423 0.5807 0.334761 0.28714 1.02904 0.603027 0.733068 0.933599 1.50223 0.52199 0.393653 4.20606 1.26614 2.77537
22.011990 0.0904214 0.493252 0.408305 0.297117 0.356364 0.197286 0.25036 0.680556 0.584239 0.358182 0.313862 1.18671 0.625354 0.664455 0.960856 1.41517 0.468613 0.41082 3.93519 1.21968 2.73421
22.253880 0.10416 0.500762 0.402774 0.29735 0.361413 0.203543 0.260053 0.747652 0.58921 0.382126 0.332817 1.46262 0.642862 0.600276 0.98047 1.3428 0.433031 0.427748 3.71619 1.18269 2.7301
22.495770 0.117277 0.508161 0.397696 0.296563 0.366516 0.210321 0.279476 0.818734 0.595275 0.40654 0.347089 1.86499 0.655314 0.542442 0.997579 1.28113 0.410669 0.446053 3.54641 1.15877 2.75839
22.737660 0.128802 0.515487 0.3937 0.294658 0.3717 0.21765 0.310297 0.891774 0.60214 0.431201 0.358349 2.35876 0.663308 0.492305 1.01202 1.22763 0.397044 0.46534 3.41956 1.14508 2.81083
22.979550 0.137772 0.52282 0.391161 0.291847 0.377082 0.225415 0.352398 0.964302 0.609144 0.455752 0.367573 2.87516 0.667256 0.450819 1.02318 1.18061 0.389669 0.485272 3.32292 1.13946 2.88474
23.221440 0.143576 0.530208 0.389963 0.288386 0.382561 0.233368 0.40263 1.03331 0.615851 0.479425 0.375562 3.33164 0.667471 0.418421 1.03171 1.13924 0.385721 0.505617 3.23931 1.14107 2.98709
23.463330 0.145858 0.53725 0.389545 0.284689 0.387674 0.241288 0.454101 1.09546 0.621736 0.500978 0.383128 3.66298 0.664017 0.393797 1.0395 1.10363 0.383713 0.525876 3.15205 1.15117 3.13207
23.705220 0.145048 0.543562 0.389089 0.28115 0.392022 0.248895 0.4981 1.14855 0.626414 0.51876 0.391226 3.85019 0.657044 0.373455 1.04946 1.0743 0.38269 0.545817 3.05202 1.172 3.34459
23.947110 0.141907 0.548696 0.387894 0.278022 0.394997 0.256431 0.529198 1.19172 0.629744 0.531363 0.400901 3.91443 0.646657 0.353228 1.06333 1.05053 0.382451 0.565864 2.94067 1.20507 3.66126
24.189000 0.137431 0.552489 0.385765 0.275449 0.396288 0.264365 0.546318 1.22542 0.631895 0.537633 0.413494 3.88992 0.633149 0.33116 1.08136 1.03211 0.38458 0.586905 2.83073 1.24976 4.12833
24.430890 0.132255 0.554732 0.382676 0.27351 0.39521 0.273523 0.550395 1.24961 0.633096 0.535931 0.430669 3.79941 0.617088 0.311719 1.10185 1.01877 0.392823 0.608337 2.73448 1.30386 4.79624
24.672780 0.127126 0.555369 0.378694 0.272378 0.390568 0.285319 0.542983 1.26364 0.633301 0.523397 0.454153 3.65485 0.598713 0.313378 1.12017 1.01112 0.414676 0.626978 2.66539 1.36128 5.63667
24.914670 0.12205 0.553471 0.374059 0.272191 0.381232 0.300247 0.524087 1.26523 0.632874 0.497641 0.483824 3.45093 0.579634 0.368767 1.12685 1.01151 0.460064 0.635461 2.63339 1.40866 6.34299
25.156560 0.117232 0.548469 0.369081 0.273243 0.367702 0.31646 0.496391 1.25231 0.631659 0.460849 0.513957 3.17821 0.562381 0.485553 1.11091 1.02623 0.533219 0.627083 2.65105 1.42403 6.2974
25.398450 0.112382 0.540067 0.36403 0.275688 0.353798 0.329196 0.466235 1.22374 0.629419 0.42218 0.534874 2.8354 0.551688 0.624523 1.07323 1.06557 0.621532 0.604878 2.71491 1.38986 5.32795
25.640340 0.107043 0.528681 0.359331 0.279542 0.343277 0.335549 0.442213 1.18199 0.625613 0.390448 0.542508 2.4483 0.55528 0.746875 1.02727 1.1486 0.708789 0.579954 2.78825 1.3085 4.05878
25.882230 0.101299 0.515343 0.355332 0.284717 0.336918 0.336477 0.430222 1.13142 0.618689 0.367083 0.53921 2.05732 0.579489 0.839851 0.983826 1.30348 0.786001 0.56045 2.82618 1.19582 3.00766
26.124120 0.0947705 0.5007 0.35208 0.291018 0.333784 0.333756 0.430759 1.07685 0.606804 0.349986 0.528618 1.6994 0.625103 0.905566 0.945589 1.5691 0.850954 0.547287 2.79838 1.0682 2.27583
26.366010 0.0875802 0.485097 0.34968 0.298411 0.332997 0.328856 0.441377 1.02237 0.587448 0.337209 0.512858 1.40122 0.685743 0.949657 0.910958 1.99506 0.901627 0.538403 2.70882 0.935772 1.79552
26.607900 0.079951 0.468817 0.348069 0.306945 0.334081 0.32282 0.460025 0.971655 0.557542 0.32708 0.492965 1.18765 0.749358 0.977249 0.877146 2.63833 0.935035 0.530266 2.58403 0.804045 1.48295
26.849790 0.072183 0.452112 0.347277 0.316849 0.3367 0.316508 0.484579 0.927959 0.514035 0.318644 0.46965 1.08429 0.799507 0.993169 0.840798 3.52753 0.947173 0.517378 2.46122 0.676427 1.27426
27.091680 0.0652072 0.435613 0.346707 0.328241 0.340767 0.310781 0.513588 0.892019 0.456845 0.31099 0.44355 1.10285 0.817177 1.00172 0.798718 4.53493 0.936054 0.49067 2.37357 0.560711 1.12564
27.333570 0.059933 0.419651 0.346306 0.340831 0.345926 0.306326 0.545441 0.859429 0.393595 0.303648 0.415099 1.21829 0.78931 1.00656 0.745949 5.24886 0.906623 0.437633 2.34286 0.471712 1.00395
27.575460 0.0570354 0.404312 0.34636 0.353279 0.352141 0.302232 0.577877 0.822722 0.339103 0.2964 0.383996 1.37892 0.723165 1.00947 0.67562 5.24868 0.872011 0.358571 2.38057 0.430041 0.881716
27.817350 0.0561857 0.389611 0.348007 0.364174 0.359241 0.29186 0.609138 0.778727 0.303712 0.289035 0.351194 1.54236 0.643754 1.01067 0.596411 4.62849 0.845254 0.337403 2.49044 0.44013 0.747272
28.059240 0.0570234 0.375484 0.351474 0.372724 0.367097 0.267253 0.636688 0.729471 0.285275 0.281557 0.325914 1.68638 0.574283 1.00927 0.575629 3.82552 0.83038 0.450547 2.68965 0.46414 0.646722
28.301130 0.0586984 0.362126 0.356154 0.379051 0.375404 0.23974 0.658596 0.678314 0.276815 0.273647 0.312352 1.80303 0.525187 1.00401 0.62899 3.14141 0.827855 0.539873 2.99748 0.478191 0.596242
28.543020 0.0603339 0.350014 0.36122 0.383172 0.383857 0.217662 0.671649 0.62829 0.273706 0.265204 0.303193 1.89015 0.500049 0.994441 0.700691 2.65855 0.835795 0.57419 3.4252 0.496943 0.565426
28.784910 0.0617455 0.339725 0.365794 0.385601 0.391765 0.200494 0.673958 0.581439 0.274139 0.255829 0.294852 1.95268 0.502399 0.979682 0.765964 2.34901 0.852698 0.585593 3.9488 0.523035 0.556767
29.026800 0.0627301 0.33159 0.369353 0.386906 0.398436 0.187284 0.664847 0.539605 0.276925 0.246127 0.287068 2.00151 0.53658 0.957783 0.818688 2.16171 0.878775 0.593423 4.48857 0.547619 0.58421
29.268690 0.0632938 0.325715 0.371781 0.387825 0.403309 0.177299 0.646122 0.503192 0.280852 0.237247 0.280109 2.05016 0.600547 0.92668 0.859692 2.05276 0.91593 0.603292 4.914 0.561122 0.649995
29.510580 0.063496 0.321947 0.373228 0.388747 0.40626 0.169853 0.620368 0.471698 0.284437 0.231176 0.273787 2.11009 0.682919 0.887869 0.891528 1.99326 0.964286 0.615533 5.14398 0.557368 0.740434
29.752470 0.0638266 0.320077 0.373823 0.389513 0.407562 0.164358 0.590094 0.444752 0.286801 0.229032 0.2678 2.19129 0.769341 0.848613 0.916426 1.9681 1.0199 0.628926 5.21985 0.538238 0.833523
29.994360 0.0643181 0.320016 0.37366 0.389573 0.407882 0.16054 0.557188 0.421619 0.288074 0.230628 0.261953 2.30401 0.851771 0.817862 0.935823 1.96973 1.07533 0.642227 5.25596 0.510646 0.908515
