#t(fs) C1F2 C1F3 C1F4 C1C5 C1H6 C1C7 C1H8 C1F9 F2F3 F2F4 F2C5 F2H6 F2C7 F2H8 F2F9 F3F4 F3C5 F3H6 F3C7 F3H8 F3F9 F4C5 F4H6 F4C7 F4H8 F4F9 C5H6 C5C7 C5H8 C5F9 H6C7 H6H8 H6F9 C7H8 C7F9 H8F9(ang.)
13.062060 1.3635781006 1.3488917267 1.2956393351 1.5423031961 2.5321916782 2.7047199097 2.8855092613 3.7827895585 2.2039413313 2.2101682840 2.4414796534 3.3814402716 3.5208421498 3.6764449113 4.5241776395 2.1567168202 2.3745935462 3.5496403943 2.8772768160 2.3471468751 4.0884283497 2.2087703512 2.4497377529 3.5691001984 3.8806926887 4.5130946849 1.4719818691 1.5480633004 2.4826125783 2.3761684412 2.6064856889 3.7729557798 2.9071676217 1.4834131061 1.2212031098 2.4741435271
13.303950 1.3633705518 1.3475567561 1.2986314546 1.5426341366 2.5482472799 2.6994603682 2.8904727215 3.7837681696 2.2035225163 2.2111562080 2.4450344811 3.3951537393 3.5171539920 3.6871757349 4.5267919511 2.1572839818 2.3724564553 3.5667703712 2.8729711208 2.3604424026 4.0894786132 2.2099632436 2.4567819018 3.5665168827 3.8847931206 4.5158296173 1.4938137195 1.5420795671 2.4737000344 2.3762687604 2.6258551056 3.7841629028 2.9250202191 1.4660620596 1.2264601119 2.4547004118
13.545840 1.3631278824 1.3462307054 1.3017672268 1.5429277795 2.5625045421 2.6937499887 2.8948573028 3.7846756126 2.2030417461 2.2121132987 2.4486276096 3.4072630611 3.5131527412 3.6975150994 4.5294396219 2.1578753995 2.3704094765 3.5819472684 2.8683259557 2.3745186969 4.0906061601 2.2112612978 2.4631658532 3.5637211038 3.8883525819 4.5186969274 1.5132218313 1.5359127136 2.4630160371 2.3764028411 2.6429797522 3.7909577234 2.9413100441 1.4460719306 1.2321387373 2.4326539158
13.787730 1.3628712515 1.3449272833 1.3050144826 1.5431928001 2.5748647973 2.6876159597 2.8986662138 3.7855289420 2.2025187430 2.2130297577 2.4522825767 3.4176987322 3.5088809243 3.7074600744 4.5321517138 2.1584862922 2.3684621967 3.5951050241 2.8633641518 2.3893551381 4.0918256572 2.2126553402 2.4687527872 3.5607131251 3.8913440756 4.5216919915 1.5301718947 1.5295707503 2.4505729219 2.3765734841 2.6578593141 3.7933376178 2.9560579675 1.4235031469 1.2382302053 2.4080535491
14.029620 1.3625879164 1.3436311115 1.3083816740 1.5434321495 2.5852353213 2.6810947183 2.9018884203 3.7863141055 2.2019246488 2.2139153947 2.4559760425 3.4263568963 3.5043431285 3.7169566487 4.5348871561 2.1591139387 2.3665940906 3.6061643743 2.8581061844 2.4048876027 4.0931093690 2.2141673410 2.4734192626 3.5575367321 3.8937558690 4.5248098007 1.5446542958 1.5230702893 2.4364059770 2.3767563621 2.6705288215 3.7913602720 2.9692959645 1.3984821631 1.2446883301 2.3810045929
14.271510 1.3622977629 1.3423565597 1.3118342707 1.5436502280 2.5935132345 2.6742017100 2.9045858101 3.7870460943 2.2012768062 2.2147604256 2.4597237696 3.4331573162 3.4995585223 3.7260558314 4.5376685048 2.1597522245 2.3648125751 3.6150569161 2.8525670724 2.4211012273 4.0944710269 2.2157848433 2.4770373654 3.5541853834 3.8956128142 4.5280444274 1.5566292291 1.5164131064 2.4206300891 2.3769560247 2.6809824626 3.7851245070 2.9810500625 1.3711895303 1.2515122440 2.3516624104
14.513400 1.3619799109 1.3411061753 1.3153616842 1.5438538472 2.5996157923 2.6670064168 2.9067966831 3.7877151216 2.2005580211 2.2155447347 2.4634977925 3.4379843168 3.4945546988 3.7347258472 4.5404528043 2.1604032826 2.3631195480 3.6217249003 2.8468060384 2.4378668654 4.0958942197 2.2175143517 2.4795375555 3.5507233811 3.8969596996 4.5313846086 1.5660406720 1.5096497784 2.4034664232 2.3771542153 2.6892137573 3.7748597980 2.9912918161 1.3420106479 1.2586293403 2.3203888224
14.755290 1.3616711900 1.3398804686 1.3189617880 1.5440132714 2.6035215912 2.6595045580 2.9085151872 3.7883236662 2.1997758657 2.2162984685 2.4673050187 3.4409016552 3.4893493813 3.7430132920 4.5432752605 2.1610649661 2.3614948532 3.6261326083 2.8408208630 2.4551866971 4.0973819150 2.2193471298 2.4809016015 3.5471609216 3.8977490300 4.5348418855 1.5728863670 1.5027972405 2.3848871774 2.3773777555 2.6951824522 3.7604546176 2.9999782584 1.3109388907 1.2660471773 2.2871622922
14.997180 1.3613678462 1.3386854239 1.3226037547 1.5441394791 2.6051863718 2.6517562216 2.9099120822 3.7888559562 2.1989360999 2.2170016816 2.4711327056 3.4418827902 3.4839754559 3.7510321027 4.5460975583 2.1617329610 2.3599554864 3.6282150159 2.8346683703 2.4730334492 4.0989092619 2.2212532596 2.4811165004 3.5435219849 3.8981323868 4.5383721319 1.5770471922 1.4959063588 2.3652626908 2.3776114177 2.6987551260 3.7421543605 3.0069550985 1.2784600241 1.2736841949 2.2523623889
15.239070 1.3610589147 1.3375134687 1.3262817372 1.5442262702 2.6046478334 2.6437948758 2.9111001366 3.7893157708 2.1980214658 2.2176445147 2.4749597831 3.4409566934 3.4784514184 3.7588666046 4.5489157997 2.1624012004 2.3584925391 3.6280053345 2.8283759811 2.4914193173 4.1004702826 2.2232178152 2.4802255650 3.5398282116 3.8982077023 4.5419677451 1.5785407029 1.4890118808 2.3448006985 2.3778672829 2.6999306435 3.7201702719 3.0121929985 1.2448463164 1.2815080201 2.2161867020
15.480960 1.3607720353 1.3363785927 1.3299855855 1.5442719123 2.6019462266 2.6356564840 2.9121458674 3.7896889466 2.1970540295 2.2182469679 2.4787989006 3.4381860823 3.4728106519 3.7665581074 4.5517185119 2.1630762501 2.3571107812 3.6255659754 2.8219787737 2.5103424507 4.1020505602 2.2252504490 2.4782741250 3.5361212972 3.8980479295 4.5456255834 1.5774283758 1.4821403900 2.3236292985 2.3781303387 2.6987717809 3.6947018230 3.0157214383 1.2102957013 1.2894702052 2.1787634843
15.722850 1.3604838346 1.3352783339 1.3336916753 1.5442832903 2.5971444295 2.6273517673 2.9131159622 3.7899953447 2.1960121589 2.2187792315 2.4826357010 3.4335821600 3.4670457583 3.7741237165 4.5545080020 2.1637446832 2.3557916640 3.6209931248 2.8154715929 2.5298038179 4.1036544780 2.2273440752 2.4752641245 3.5323800341 3.8977019715 4.5493355884 1.5738625661 1.4752707473 2.3018434989 2.3783974062 2.6954316643 3.6660499316 3.0176998609 1.1749861519 1.2975791158 2.1402248214
15.964740 1.3602010903 1.3342341899 1.3373530970 1.5443450983 2.5904840203 2.6188813401 2.9142555858 3.7902867082 2.1949086277 2.2192513067 2.4865118641 3.4273693796 3.4611173395 3.7817486174 4.5572870546 2.1644138971 2.3545694764 3.6145721405 2.8087898534 2.5500609294 4.1052902811 2.2295744711 2.4712238400 3.5285714796 3.8973491496 4.5531156735 1.5682911449 1.4683244441 2.2794784285 2.3786098642 2.6903821169 3.6346829400 3.0185732490 1.1388484629 1.3059063485 2.1003810142
16.206630 1.3599339112 1.3332276353 1.3409526854 1.5444810440 2.5820673250 2.6102756127 2.9157947476 3.7905472717 2.1937368313 2.2196633338 2.4904398240 3.4196398855 3.4550489172 3.7896396613 4.5600359985 2.1650742238 2.3534560195 3.6063986479 2.8019558926 2.5711466684 4.1069256774 2.2319358523 2.4662108836 3.5246996082 3.8972038923 4.5569277544 1.5608126605 1.4613167300 2.2569365541 2.3787377507 2.6837149792 3.6011120470 3.0184032050 1.1024110118 1.3143963629 2.0595541654
16.448520 1.3596827413 1.3322687040 1.3444775979 1.5446770292 2.5719660763 2.6015847826 2.9179543331 3.7907761208 2.1925127188 2.2199954518 2.4943980873 3.4104384761 3.4488765121 3.7979878513 4.5627458481 2.1657301021 2.3524688515 3.5965582746 2.7950519317 2.5929850499 4.1085675884 2.2343910308 2.4603366734 3.5207995574 3.8975083440 4.5607671900 1.5514268082 1.4543036902 2.2347743748 2.3788118873 2.6754026543 3.5659291740 3.0171548874 1.0664743522 1.3229718853 2.0183197639
16.690410 1.3594454169 1.3313287044 1.3479528108 1.5449074279 2.5601847491 2.5928441645 2.9209522105 3.7909493120 2.1912162808 2.2202577443 2.4983673177 3.3997729816 3.4426383569 3.8070097631 4.5654047327 2.1663744248 2.3515925917 3.5850191421 2.7881424547 2.6154493616 4.1101908060 2.2369059800 2.4536846917 3.5169085681 3.8985226493 4.5646200970 1.5400261978 1.4473389081 2.2136129793 2.3788563436 2.6652977485 3.5296845871 3.0146932243 1.0319569212 1.3315417014 1.9773351764
16.932300 1.3592314247 1.3304207508 1.3513598026 1.5451453199 2.5467023893 2.5840749964 2.9251120248 3.7910399689 2.1898703714 2.2204404297 2.5023228779 3.3876553600 3.4363501584 3.8170413864 4.5679861315 2.1670064935 2.3508431644 3.5717439791 2.7812976585 2.6384402490 4.1117837242 2.2394173042 2.4462960595 3.5130192938 3.9005770001 4.5684434814 1.5264829036 1.4404589192 2.1942244356 2.3788916340 2.6532210779 3.4930471933 3.0108776429 .9999633940 1.3400215838 1.9373584387
17.174190 1.3590526657 1.3295513783 1.3547112064 1.5453728766 2.5314452278 2.5753145445 2.9307755776 3.7910571838 2.1884859733 2.2205635035 2.5062494820 3.3740518965 3.4300422366 3.8284601793 4.5705012778 2.1676426285 2.3502352875 3.5566427244 2.7745962171 2.6618454211 4.1133611227 2.2419087137 2.4381983284 3.5091720506 3.9040419351 4.5722599520 1.5106257280 1.4337016130 2.1774050214 2.3789612678 2.6389755355 3.4566951668 3.0055926776 .9716578874 1.3483461131 1.8991989968
17.416080 1.3589042818 1.3287011590 1.3579896657 1.5455815877 2.5142494184 2.5665509969 2.9383733587 3.7909699666 2.1870411134 2.2205971290 2.5101355012 3.3588470957 3.4237015588 3.8417490856 4.5729252390 2.1682588303 2.3497627420 3.5395078117 2.7680585154 2.6856241976 4.1148891055 2.2443520085 2.4293239740 3.5053347319 3.9093448839 4.5760292580 1.4922195091 1.4270476891 2.1640077728 2.3790533215 2.6223000844 3.4213229467 2.9986960515 .9482632396 1.3564595913 1.8636290926
17.657970 1.3587980438 1.3278853204 1.3611838151 1.5457814353 2.4949769455 2.5578067228 2.9483264352 3.7908002693 2.1855524458 2.2205613639 2.5139895676 3.3419561151 3.4173360885 3.8573698895 4.5752708383 2.1688620719 2.3494425637 3.5201876098 2.7617299725 2.7097398707 4.1163817921 2.2467439794 2.4196204384 3.5015070199 3.9169078775 4.5797617076 1.4710797330 1.4204833952 2.1548268079 2.3791824707 2.6030049698 3.3876576529 2.9901349876 .9309325067 1.3643298536 1.8314109248
17.899860 1.3587059992 1.3271223211 1.3642889684 1.5459935121 2.4735225384 2.5490703912 2.9610180213 3.7905730109 2.1840197211 2.2204463227 2.5177996849 3.3232892045 3.4108953385 3.8757084576 4.5775243740 2.1694634377 2.3492871025 3.4985607130 2.7556093316 2.7342200665 4.1178515479 2.2491015878 2.4090526629 3.4976655793 3.9271261193 4.5834771281 1.4470793566 1.4139572520 2.1504960603 2.3793487214 2.5809522690 3.3563411983 2.9799100605 .9205738892 1.3719704475 1.8031308895
18.141750 1.3586252672 1.3263921445 1.3672865206 1.5462425184 2.4499106492 2.5403387192 2.9766721805 3.7903080837 2.1824265692 2.2202520520 2.5216022541 3.3028873821 3.4043838649 3.8970190683 4.5797132614 2.1700337315 2.3492698181 3.4746175189 2.7496747092 2.7590725700 4.1192883870 2.2514190513 2.3976448624 3.4937641559 3.9402122429 4.5871564520 1.4202539660 1.4074167765 2.1513653938 2.3795357700 2.5561588867 3.3279089011 2.9681107971 .9177214533 1.3793945905 1.7791897182
18.383640 1.3585312206 1.3257227503 1.3701652536 1.5465473806 2.4242888262 2.5316254083 2.9953277020 3.7900283702 2.1807865919 2.2199886487 2.5253806494 3.2808743153 3.3977660843 3.9213140359 4.5818097527 2.1705875748 2.3493878168 3.4485070920 2.7439207907 2.7842811144 4.1206975904 2.2537091637 2.3855075278 3.4897926245 3.9562003174 4.5907993994 1.3907890401 1.4008282519 2.1574620443 2.3797285259 2.5287850273 3.3026886953 2.9549006735 .9224682268 1.3866165756 1.7597801820
18.625530 1.3584140487 1.3251177138 1.3729112620 1.5469242798 2.3969048660 2.5229652299 3.0167823035 3.7897539033 2.1791016699 2.2196361818 2.5291490541 3.2574622560 3.3910714404 3.9484019543 4.5838306347 2.1711231622 2.3496253612 3.4204797076 2.7383480400 2.8097797172 4.1220806547 2.2559888705 2.3728205351 3.4857749019 3.9748859693 4.5944126050 1.3589883852 1.3941937646 2.1684410413 2.3799129993 2.4991345801 3.2807371382 2.9405111747 .9343987789 1.3936433770 1.7448580475
18.867420 1.3582483468 1.3245545895 1.3755009276 1.5473893460 2.3680153181 2.5143790776 3.0406703790 3.7895169311 2.1773461909 2.2191847757 2.5328834310 3.2328475968 3.3842792493 3.9778808859 4.5857639404 2.1716173949 2.3499485300 3.3907707593 2.7329183415 2.8354702747 4.1234385003 2.2582511809 2.3597205271 3.4817009267 3.9958734601 4.5979851934 1.3251785701 1.3875190551 2.1836931516 2.3800861433 2.4675498822 3.2618437614 2.9252023235 .9527188219 1.4005204643 1.7341930064
19.109310 1.3580423764 1.3240250751 1.3779257353 1.5479599054 2.3378310838 2.5059264766 3.0664601257 3.7893468643 2.1755259243 2.2186444990 2.5365876733 3.2071942352 3.3774348124 4.0091991028 4.5876223138 2.1720755133 2.3503513004 3.3595976718 2.7276351407 2.8611864679 4.1247822077 2.2605154861 2.3463492927 3.4776294424 4.0186372619 4.6015355439 1.2896239682 1.3808598644 2.2024041058 2.3802479939 2.4343628952 3.2455401437 2.9092050166 .9763386569 1.4072611716 1.7274190257
19.351200 1.3577886266 1.3235330061 1.3801741741 1.5486546652 2.3064720654 2.4976439766 3.0935731365 3.7892493564 2.1736490505 2.2180055177 2.5402488336 3.1805607583 3.3705531323 4.0417337760 4.5893848656 2.1725127183 2.3508566353 3.3270943183 2.7224852701 2.8867404979 4.1261105459 2.2627813763 2.3328070624 3.4735935172 4.0426129673 4.6050526081 1.2524392975 1.3742854965 2.2237329215 2.3803894608 2.3997890247 3.2311897491 2.8926483415 1.0040802030 1.4138814955 1.7240877079
19.593090 1.3575195740 1.3230410278 1.3822420268 1.5494535077 2.2739483279 2.4895844624 3.1215048544 3.7892300344 2.1717136101 2.2172878273 2.5438678590 3.1529450989 3.3637142514 4.0749629645 4.5910765502 2.1729085455 2.3514532459 3.2932407010 2.7174845029 2.9119779131 4.1274275785 2.2649952499 2.3191981387 3.4696372128 4.0673307651 4.6085262484 1.2135171890 1.3679211533 2.2470120994 2.3805572317 2.3638301863 3.2180944938 2.8754942798 1.0348908754 1.4203700646 1.7237928969
19.834980 1.3572138965 1.3225519842 1.3841249248 1.5503737484 2.2404317282 2.4817826619 3.1497657356 3.7892965482 2.1697243535 2.2164616750 2.5474187685 3.1244415077 3.3569350572 4.1083215130 4.5926735600 2.1732790275 2.3521640259 3.2582075640 2.7126237385 2.9367205496 4.1287335704 2.2671693262 2.3056921284 3.4657960137 4.0923591728 4.6119632949 1.1729892140 1.3618239441 2.2715562863 2.3807473577 2.3266746349 3.2057581686 2.8578467283 1.0677431291 1.4267329167 1.7260848956
20.076870 1.3568818083 1.3220352148 1.3858192195 1.5514196678 2.2061272494 2.4742849688 3.1779333438 3.7894902170 2.1676735587 2.2155470051 2.5509083327 3.0951942691 3.3502744215 4.1413393488 4.5942174352 2.1736088685 2.3529628923 3.2221894331 2.7079012602 2.9607678741 4.1300485082 2.2692873103 2.2924142351 3.4620892014 4.1173166487 4.6153756505 1.1310911444 1.3560382506 2.2968040663 2.3809910843 2.2885959327 3.1939217171 2.8399182710 1.1017954370 1.4329865012 1.7306355271
20.318760 1.3564971269 1.3214964624 1.3873397752 1.5525790908 2.1714534531 2.4671405197 3.2056137695 3.7897842974 2.1655592266 2.2145439801 2.5542993021 3.0655443925 3.3437620258 4.1735913116 4.5956564512 2.1739122432 2.3538357848 3.1856061071 2.7033356004 2.9839354820 4.1313470098 2.2713463214 2.2795863318 3.4585677106 4.1418256984 4.6187373331 1.0883054851 1.3506189853 2.3222070733 2.3812664633 2.2500595678 3.1824326591 2.8219501153 1.1362834923 1.4390822978 1.7370518805
20.560650 1.3560747418 1.3209400551 1.3886650377 1.5538263806 2.1370469008 2.4603591904 3.2323806936 3.7902025935 2.1633981759 2.2134425948 2.5575960989 3.0360585587 3.3374348542 4.2046586292 4.5970333784 2.1741720089 2.3547337035 3.1491307066 2.6989098337 3.0059763676 4.1326477212 2.2733392148 2.2674617433 3.4552271401 4.1654685963 4.6220611772 1.0454850483 1.3455522808 2.3471805157 2.3815906003 2.2118001914 3.1714041948 2.8044025562 1.1704944582 1.4450501456 1.7449821000
20.802540 1.3555850765 1.3203754484 1.3898283732 1.5551208558 2.1036585918 2.4539944794 3.2578181701 3.7907228490 2.1611794987 2.2122530732 2.5607504694 3.0073639124 3.3313367361 4.2341053847 4.5983133902 2.1744070428 2.3555904927 3.1135810899 2.6946534838 3.0266394874 4.1339316363 2.2752921764 2.2562782992 3.4521386489 4.1878609064 4.6253458792 1.0037077330 1.3408423060 2.3711443130 2.3819371014 2.1747471245 3.1610917355 2.7877859586 1.2037420170 1.4508345967 1.7540386935
21.044430 1.3550337555 1.3198130676 1.3908025694 1.5564008379 2.0721367143 2.4480617020 3.2815692785 3.7913447164 2.1589080281 2.2109652829 2.5637241741 2.9801916982 3.3254975037 4.2615839052 4.5995077211 2.1745967371 2.3563279934 3.0799195391 2.6905711355 3.0456855941 4.1352071097 2.2771738797 2.2462010690 3.4492911286 4.2086311724 4.6285679385 .9642567987 1.3364637729 2.3936222113 2.3823138057 2.1399752021 3.1519792410 2.7727012463 1.2354951305 1.4564333988 1.7639211492
21.286320 1.3544387329 1.3192586675 1.3916123795 1.5575974902 2.0434235340 2.4425839716 3.3034182448 3.7920379191 2.1565919491 2.2095994443 2.5664797669 2.9553279388 3.3199618408 4.2868987836 4.6006093330 2.1747555321 2.3568605696 3.0492622454 2.6866846423 3.0629657894 4.1364558285 2.2790195041 2.2374185378 3.4467465493 4.2276086985 4.6317399936 .9286188623 1.3323842773 2.4143065031 2.3826995088 2.1087175167 3.1448567225 2.7597829357 1.2654170461 1.4618013755 1.7743888892
21.528210 1.3537925849 1.3187188417 1.3922513160 1.5586381290 2.0185412429 2.4375817306 3.3233560438 3.7927925946 2.1542276992 2.2081356814 2.5689385992 2.9335382480 3.3147438303 4.3100315577 4.6016049939 2.1748878548 2.3570997536 3.0228845046 2.6830228278 3.0784814164 4.1376805599 2.2808304205 2.2300594465 3.4445237110 4.2447952591 4.6348515448 .8984757977 1.3285483826 2.4331155530 2.3830857229 2.0823475664 3.1408903970 2.7497304734 1.2934144705 1.4669088863 1.7853012977
21.770100 1.3531364856 1.3181800367 1.3927067160 1.5594734974 1.9985460414 2.4330292007 3.3414917318 3.7936341433 2.1518349320 2.2066038905 2.5710758982 2.9155923139 3.3098328712 4.3310921987 4.6025332217 2.1749909942 2.3569526000 3.0021407238 2.6795593993 3.0923359232 4.1389004522 2.2826151257 2.2242388441 3.4425872366 4.2603100927 4.6379106766 .8755985593 1.3248446911 2.4500639671 2.3834739049 2.0622749484 3.1414369159 2.7432689478 1.3195152228 1.4717999535 1.7965288979
22.011990 1.3524503751 1.3176260569 1.3929892679 1.5600739242 1.9843327650 2.4288949562 3.3578717162 3.7946021276 2.1493967296 2.2049844785 2.5728317833 2.9020444046 3.3051762879 4.3500827920 4.6034085672 2.1750762209 2.3563377121 2.9882197474 2.6762551696 3.1046133858 4.1401438018 2.2844219870 2.2200521277 3.4409232675 4.2742453266 4.6409664563 .8615466798 1.3211535326 2.4650665714 2.3838652519 2.0497274175 3.1476050306 2.7410261694 1.3436364194 1.4765403194 1.8078511366
22.253880 1.3517508889 1.3170447214 1.3930839066 1.5604274144 1.9764920737 2.4251991029 3.3724590853 3.7957169571 2.1469219318 2.2032877187 2.5741901827 2.8932561580 3.3007835559 4.3669453567 4.6042372498 2.1751382339 2.3552063456 2.9819272868 2.6731175153 3.1153265466 4.1414217102 2.2862648107 2.2175219025 3.4395386875 4.2865806684 4.6440252900 .8573704717 1.3174257694 2.4779826404 2.3842511791 2.0455609884 3.1600436190 2.7434111215 1.3656068778 1.4811310761 1.8190326650
22.495770 1.3510512257 1.3164312819 1.3929788083 1.5605265806 1.9751932528 2.4219228926 3.3852925877 3.7969797696 2.1444164703 2.2015132314 2.5751627030 2.8893253380 3.2966524997 4.3817463549 4.6050391831 2.1751706556 2.3535420723 2.9835005297 2.6701272569 3.1245002104 4.1427318186 2.2881196242 2.2166154226 3.4383993613 4.2973325579 4.6470678582 .8633650650 1.3136381558 2.4888409577 2.3846364078 2.0500160809 3.1789471309 2.7505283420 1.3854594875 1.4855888344 1.8300050249
22.737660 1.3503340804 1.3157989468 1.3926983506 1.5603764691 1.9801647790 2.4191177095 3.3964778071 3.7983524703 2.1418788581 2.1996616461 2.5757394088 2.8900476155 3.2928113099 4.3946121245 4.6057631610 2.1751928149 2.3513829200 2.9925728191 2.6673488855 3.1321810761 4.1440490459 2.2899878772 2.2173080364 3.4375844931 4.3065968634 4.6500880744 .8790045559 1.3098741586 2.4978222566 2.3850140751 2.0627244241 3.2039814302 2.7621386595 1.4033546334 1.4898243528 1.8408382634
22.979550 1.3496120334 1.3151373220 1.3922389274 1.5600059928 1.9907843416 2.4168065728 3.4060908657 3.7997978270 2.1393069582 2.1977428345 2.5759737498 2.8950381021 3.2892971558 4.4056775874 4.6063928298 2.1751799551 2.3487794652 3.0082640722 2.6648052635 3.1383833531 4.1453360103 2.2918304732 2.2195245950 3.4371106219 4.3143954280 4.6530466719 .9031112070 1.3062274570 2.5051030258 2.3853826263 2.0827855649 3.2342937591 2.7777492689 1.4194550420 1.4937772326 1.8516308066
23.221440 1.3488550640 1.3144879126 1.3915990809 1.5594693223 2.0061598451 2.4150032690 3.4140725358 3.8013076221 2.1367191069 2.1957364180 2.5759098254 2.9036977462 3.2861262928 4.4149036841 4.6069211742 2.1751497316 2.3458407694 3.0293822987 2.6625101165 3.1430420761 4.1465920374 2.2936069808 2.2231371300 3.4369695001 4.3206191406 4.6559166510 .9340603579 1.3027930868 2.5106833710 2.3857551475 2.1089292278 3.2685189917 2.7966984092 1.4337001169 1.4974308225 1.8623377605
23.463330 1.3480482407 1.3138286785 1.3907934664 1.5588393815 2.0253220098 2.4137227488 3.4202386608 3.8028838846 2.1340958008 2.1936527664 2.5756060714 2.9153461765 3.2833131313 4.4220970661 4.6073384980 2.1750823786 2.3426443060 3.0546197514 2.6604400715 3.1460184687 4.1477986932 2.2953207236 2.2280535660 3.4371789155 4.3250911310 4.6587091380 .9701228045 1.2996652406 2.5144096022 2.3861380216 2.1397914140 3.3051046617 2.8182562004 1.4458255848 1.5007841171 1.8727888569
23.705220 1.3471797791 1.3131687932 1.3898244133 1.5581819767 2.0473330257 2.4129833789 3.4245302913 3.8045527953 2.1314512705 2.1915119881 2.5751003663 2.9292789973 3.2808608008 4.4271712129 4.6076465506 2.1749880593 2.3392920938 3.0827840520 2.6585872514 3.1472798930 4.1489679686 2.2969390340 2.2341646057 3.4377360008 4.3277439315 4.6614270527 1.0096497264 1.2969505734 2.5162638172 2.3865682180 2.1740610942 3.3427118733 2.8417032826 1.4556743600 1.5038544626 1.8828358331
23.947110 1.3462473956 1.3124990602 1.3886676713 1.5575421594 2.0713305679 2.4127838139 3.4271373222 3.8063327632 2.1287839628 2.1892837885 2.5744241553 2.9448314014 3.2787645128 4.4303193328 4.6078632470 2.1748533090 2.3358689095 3.1128118023 2.6569411132 3.1469638424 4.1501079114 2.2984110573 2.2413687237 3.4386207165 4.3287441743 4.6640649305 1.0511505488 1.2947477017 2.5165405676 2.3870900317 2.2105206250 3.3804276407 2.8663282500 1.4634491453 1.5066636103 1.8925474729
24.189000 1.3452612119 1.3118164509 1.3873385830 1.5569352942 2.0965897512 2.4131424739 3.4284915381 3.8081842363 2.1261003532 2.1869886193 2.5735768668 2.9614257673 3.2770196290 4.4319882542 4.6079423395 2.1746983183 2.3324514332 3.1438518469 2.6555366542 3.1453916784 4.1511839590 2.2997063704 2.2496072879 3.4398750927 4.3285058852 4.6665972519 1.0933825418 1.2931732957 2.5158172374 2.3877107701 2.2481411381 3.4177844646 2.8914365779 1.4696702538 1.5091506099 1.9021437520
24.430890 1.3442531884 1.3111014229 1.3858268705 1.5563580370 2.1224517558 2.4140563156 3.4289289815 3.8101055526 2.1233992521 2.1846265810 2.5725663496 2.9785787332 3.2756244070 4.4325566507 4.6078982013 2.1745114963 2.3290866498 3.1751359788 2.6543933891 3.1428270756 4.1522010557 2.3007853809 2.2587569451 3.4415115660 4.3273413876 4.6690302976 1.1352856051 1.2923125762 2.5145529812 2.3884763002 2.2860162035 3.4543129229 2.9164316510 1.4747775738 1.5113100460 1.9118230813
24.672780 1.3432299985 1.3103532306 1.3841286188 1.5558067217 2.1483919316 2.4155171100 3.4284805628 3.8120780142 2.1206740469 2.1821877522 2.5713882166 2.9959078707 3.2745731601 4.4320702207 4.6077195568 2.1742926464 2.3258112671 3.2060776517 2.6535169522 3.1393123331 4.1531513483 2.3016296944 2.2686637500 3.4435310060 4.3252812147 4.6713537250 1.1760847288 1.2922092732 2.5128275123 2.3893940489 2.3234635137 3.4894093601 2.9408337295 1.4788266552 1.5131324237 1.9215765428
24.914670 1.3422072386 1.3096007057 1.3822539414 1.5552878032 2.1740225373 2.4174857212 3.4268420813 3.8141087430 2.1179509876 2.1796922386 2.5700637963 3.0131547657 3.2738523090 4.4302256887 4.6074277757 2.1740652478 2.3226600049 3.2362804791 2.6528719957 3.1346533091 4.1540547895 2.3022595361 2.2791509312 3.4459073644 4.3220595941 4.6735892845 1.2153039131 1.2928397450 2.5102834951 2.3904643814 2.3600399021 3.5223163978 2.9643532327 1.4814322497 1.5146724382 1.9311430749
25.156560 1.3411697342 1.3088383168 1.3801941084 1.5548144358 2.1990637594 2.4199466923 3.4236420361 3.8162286932 2.1152098124 2.1771303798 2.5685973920 3.0301185048 3.2734495820 4.4266142126 4.6070407658 2.1738049529 2.3196269648 3.2654470655 2.6524226082 3.1285935729 4.1549352566 2.3026897802 2.2900160870 3.4486116319 4.3173382666 4.6757639226 1.2526826199 1.2941714685 2.5064712117 2.3916957799 2.3955023267 3.5523950776 2.9868590068 1.4821096003 1.5159862252 1.9402429338
25.398450 1.3401143472 1.3080991798 1.3779538086 1.5544052449 2.2233113805 2.4229085894 3.4186815188 3.8184446148 2.1124788568 2.1745217919 2.5670169828 3.0466514438 3.2733872690 4.4210249776 4.6065696281 2.1735305909 2.3167284721 3.2934028950 2.6521682732 3.1209704882 4.1557969900 2.3029291116 2.3010627560 3.4516332702 4.3109251084 4.6778712064 1.2880747356 1.2961836893 2.5011423013 2.3930701806 2.4297191225 3.5793154740 3.0082720337 1.4806048434 1.5170783540 1.9487423058
25.640340 1.3390058410 1.3073824834 1.3755451167 1.5540731990 2.2465725489 2.4263649380 3.4121156906 3.8207602364 2.1097395956 2.1718568138 2.5653151889 3.0625677065 3.2736403987 4.4135929115 4.6059995556 2.1732372155 2.3139614497 3.3199627998 2.6520984231 3.1118789264 4.1566332954 2.3029838242 2.3121218916 3.4549636772 4.3029590259 4.6799142230 1.3213246550 1.2988600678 2.4944632556 2.3945811102 2.4625438003 3.6031317548 3.0285038852 1.4771183299 1.5179569823 1.9567555740
