.241890 -514.52939783 -514.36005526 -514.32747630 -514.29208180 -514.27059208 -514.24186972 -514.22780413
.483780 -514.52797782 -514.35962921 -514.32693972 -514.29064226 -514.27097228 -514.24113734 -514.22862471
.725670 -514.52774854 -514.36075735 -514.32709188 -514.29025098 -514.27223384 -514.24183067 -514.23049010
.967560 -514.52872049 -514.36344172 -514.32789921 -514.29091926 -514.27436644 -514.24397141 -514.23339181
1.209450 -514.53088242 -514.36764463 -514.32936778 -514.29262935 -514.27733275 -514.24751397 -514.23727828
1.451340 -514.53420390 -514.37329574 -514.33152965 -514.29534898 -514.28107911 -514.25235739 -514.24207034
1.693230 -514.53863073 -514.38030589 -514.33442573 -514.29903708 -514.28555811 -514.25835602 -514.24768076
1.935120 -514.54408337 -514.38855823 -514.33807874 -514.30364031 -514.29074447 -514.26530208 -514.25401631
2.177010 -514.55045914 -514.39791841 -514.34247076 -514.30909631 -514.29667365 -514.27291989 -514.26098792
2.418900 -514.55760845 -514.40821285 -514.34751984 -514.31530612 -514.30344956 -514.28085745 -514.26849564
2.660790 -514.56532944 -514.41921372 -514.35304983 -514.32211255 -514.31117407 -514.28874210 -514.27641414
2.902680 -514.57333754 -514.43061834 -514.35877896 -514.32927721 -514.31976544 -514.29631427 -514.28456294
3.144570 -514.58125939 -514.44202817 -514.36431747 -514.33647922 -514.32879705 -514.30348270 -514.29267111
3.386460 -514.58862045 -514.45294806 -514.36919033 -514.34335731 -514.33749105 -514.31018980 -514.30034979
3.628350 -514.59480782 -514.46274879 -514.37286465 -514.34954114 -514.34473091 -514.31616941 -514.30704550
3.870240 -514.59911434 -514.47069836 -514.37484506 -514.35438335 -514.34940696 -514.32087022 -514.31206837
4.112130 -514.60079175 -514.47602383 -514.37482070 -514.35647789 -514.35099319 -514.32351962 -514.31464095
4.354020 -514.59920715 -514.47806231 -514.37270050 -514.35439799 -514.34925466 -514.32334498 -514.31402763
4.595910 -514.59410415 -514.47650969 -514.36837373 -514.34792287 -514.34402930 -514.31988682 -514.30978822
4.837800 -514.58593001 -514.47176125 -514.36190665 -514.33896676 -514.33509498 -514.31334637 -514.30214616
5.079690 -514.57610041 -514.46517660 -514.35427158 -514.33012418 -514.32364024 -514.30484309 -514.29233242
5.321580 -514.56692700 -514.45901127 -514.34750152 -514.32305349 -514.31337992 -514.29638359 -514.28258235
5.563470 -514.56093324 -514.45574241 -514.34397107 -514.31983835 -514.30751695 -514.29042990 -514.27553656
5.805360 -514.55976314 -514.45699560 -514.34526010 -514.32187029 -514.30758359 -514.28900766 -514.27579843
6.047250 -514.56329125 -514.46264714 -514.35121219 -514.32881393 -514.31302292 -514.29247236 -514.28199709
6.289140 -514.56955873 -514.47076504 -514.35985753 -514.33855389 -514.32150983 -514.29911559 -514.29135076
6.531030 -514.57569631 -514.47851271 -514.36831366 -514.34810188 -514.32993547 -514.30608906 -514.30102098
6.772920 -514.57904758 -514.48327361 -514.37391834 -514.35473805 -514.33551421 -514.31069060 -514.30837734
