#t C1F2 C1F3 C1F4 C1C5 C5H6 C5C7 C7H8 C7F9
.241890	1.2909516306	1.3155946615	1.3897213065	1.4914182406	.8293353130	1.3121947901	1.0901016568	1.3173927472
.483780	1.2902858151	1.3176774206	1.3891853138	1.4900860695	.8624459526	1.3090335250	1.0990060778	1.3180615246
.725670	1.2897931971	1.3196662902	1.3884768444	1.4885069591	.9050223849	1.3059665903	1.1080796133	1.3185526557
.967560	1.2894853065	1.3215631034	1.3876292917	1.4866656256	.9541373505	1.3032545425	1.1171247404	1.3188113881
1.209450	1.2893569344	1.3233548145	1.3866215629	1.4846153140	1.0072415794	1.3010462750	1.1259081822	1.3188749779
1.451340	1.2894127815	1.3250190939	1.3854615194	1.4823818590	1.0622676520	1.2994975898	1.1342204992	1.3187007096
1.693230	1.2896368909	1.3265757081	1.3841424251	1.4799851935	1.1176152208	1.2986977786	1.1419555197	1.3183116241
1.935120	1.2900473243	1.3280166657	1.3826744789	1.4774390211	1.1721486924	1.2987315410	1.1490345806	1.3176811292
2.177010	1.2906181592	1.3293457722	1.3810624785	1.4747522190	1.2250088191	1.2996490448	1.1554468440	1.3168103385
2.418900	1.2913667793	1.3305683001	1.3793148632	1.4719363765	1.2756366459	1.3014727235	1.1611990580	1.3156706830
2.660790	1.2922690877	1.3316815495	1.3774366795	1.4690069246	1.3236302268	1.3042094682	1.1662917025	1.3142730849
2.902680	1.2933080677	1.3327153428	1.3754231082	1.4659815777	1.3687428670	1.3078376097	1.1706498533	1.3126487210
3.144570	1.2944821757	1.3336625091	1.3733036979	1.4628794997	1.4108852389	1.3123440133	1.1741224426	1.3107953308
3.386460	1.2957826689	1.3345369063	1.3710621430	1.4597292839	1.4500714489	1.3176798122	1.1765189749	1.3087603988
3.628350	1.2971829894	1.3353619056	1.3687175609	1.4565529735	1.4863538464	1.3238104054	1.1776536520	1.3065711255
3.870240	1.2986674549	1.3361482241	1.3662664273	1.4533761511	1.5198244903	1.3306865430	1.1774077851	1.3042435744
4.112130	1.3002405430	1.3368930048	1.3637199061	1.4502248895	1.5505497154	1.3382447072	1.1757205790	1.3018283851
4.354020	1.3018742110	1.3375999981	1.3610731363	1.4471217928	1.5785688559	1.3464271600	1.1725704020	1.2993345008
4.595910	1.3035757218	1.3382792075	1.3583479080	1.4440881983	1.6038942450	1.3551721727	1.1679955280	1.2967755628
4.837800	1.3053508398	1.3389153682	1.3555420658	1.4411411111	1.6265120519	1.3644201377	1.1621081392	1.2941691593
5.079690	1.3071809432	1.3395079450	1.3526721753	1.4382990967	1.6463610847	1.3741072799	1.1551252729	1.2915112204
5.321580	1.3090701557	1.3400451047	1.3497426829	1.4355858750	1.6633973694	1.3841894853	1.1472440625	1.2888095936
5.563470	1.3110238006	1.3405078376	1.3467538146	1.4330328889	1.6775795157	1.3946284502	1.1386303614	1.2860610511
5.805360	1.3130171147	1.3409010884	1.3437115776	1.4306727097	1.6888848215	1.4053793770	1.1294812699	1.2832819687
6.047250	1.3150541112	1.3412219808	1.3406204855	1.4285378080	1.6973432829	1.4163778494	1.1200523144	1.2805001944
6.289140	1.3171216400	1.3414520016	1.3374909694	1.4266485543	1.7030963362	1.4275813266	1.1106011491	1.2777339149
6.531030	1.3192236776	1.3416134881	1.3343324729	1.4249946770	1.7066238810	1.4389485563	1.1012501988	1.2749964868
6.772920	1.3213393750	1.3417505485	1.3311636610	1.4234948181	1.7093406736	1.4504139481	1.0920296077	1.2723816366
7.014810	1.3234724257	1.3418985844	1.3280122771	1.4220853404	1.7123492861	1.4619355896	1.0829832258	1.2699086129
7.256700	1.3255937474	1.3420561977	1.3248905119	1.4207493387	1.7160236643	1.4734664025	1.0742214379	1.2676149278
7.498590	1.3277174710	1.3422277370	1.3218277703	1.4194847020	1.7205203231	1.4849502129	1.0659214760	1.2655218575
7.740480	1.3298313103	1.3424268955	1.3188206796	1.4182902707	1.7259147900	1.4963367595	1.0582512094	1.2636492674
7.982370	1.3319272744	1.3426463139	1.3158847939	1.4171642622	1.7323065071	1.5075920170	1.0513951952	1.2619809775
8.224260	1.3340022548	1.3428977403	1.3130228697	1.4161079945	1.7397024684	1.5186716362	1.0455225842	1.2605539768
8.466150	1.3360494113	1.3431725743	1.3102533086	1.4151233232	1.7481180369	1.5295405280	1.0408109856	1.2593499528
8.708040	1.3380669438	1.3434718676	1.3075798129	1.4142146457	1.7576089678	1.5401441006	1.0373858600	1.2584030398
8.949930	1.3400479000	1.3438056991	1.3050155210	1.4133855239	1.7682187253	1.5504503504	1.0353473110	1.2576955298
9.191820	1.3419768011	1.3441529607	1.3025613265	1.4126859657	1.7794160007	1.5604296412	1.0348017011	1.2572145465
9.433710	1.3438604948	1.3445408260	1.3002339323	1.4120411722	1.7922177449	1.5700452991	1.0356658100	1.2570096373
9.675600	1.3456841859	1.3449614741	1.2980433317	1.4114889011	1.8061352294	1.5792759311	1.0379434231	1.2570649729
9.917490	1.3474377386	1.3454036991	1.2959868334	1.4110458520	1.8209382221	1.5881004065	1.0415597836	1.2573788955
10.159380	1.3491199915	1.3458654341	1.2940858112	1.4107200287	1.8366288222	1.5964898949	1.0463960402	1.2579649343
10.401270	1.3507220169	1.3463549937	1.2923185011	1.4105029695	1.8537153618	1.6044340817	1.0522920709	1.2588151166
10.643160	1.3522318525	1.3468630217	1.2907128321	1.4104068874	1.8717426860	1.6119022196	1.0590670337	1.2599567361
10.885050	1.3536525301	1.3473897972	1.2892779132	1.4104368369	1.8905893223	1.6189090052	1.0665281251	1.2613589309
11.126940	1.3549735785	1.3479453581	1.2880035369	1.4105990382	1.9101669687	1.6254453471	1.0744649968	1.2630289211
11.368830	1.3561865285	1.3485192808	1.2869109763	1.4108937558	1.9304475610	1.6314956235	1.0826667860	1.2649810457
11.610720	1.3572938798	1.3491201400	1.2859901609	1.4113234902	1.9513857218	1.6370696548	1.0909153586	1.2671966234
11.852610	1.3582906369	1.3497358070	1.2852449388	1.4118903508	1.9729625539	1.6421700850	1.0990213213	1.2696832569
12.094500	1.3591742089	1.3503638356	1.2846918244	1.4125942360	1.9950956724	1.6467886873	1.1067937148	1.2724386442
12.336390	1.3599335454	1.3510010416	1.2843249192	1.4134386020	2.0176755526	1.6509398693	1.1140758649	1.2754402744
12.578280	1.3605586682	1.3516534355	1.2841571225	1.4144230465	2.0406181461	1.6546185800	1.1207066721	1.2787125510
12.820170	1.3610652159	1.3522989076	1.2841828154	1.4155474577	2.0638732014	1.6578541594	1.1265530540	1.2822185711
13.062060	1.3614449298	1.3529575263	1.2844094338	1.4168117738	2.0873860561	1.6606369337	1.1315128583	1.2859429953
13.303950	1.3616930692	1.3536121350	1.2848285625	1.4182082437	2.1111350577	1.6629679912	1.1355003585	1.2898987926
13.545840	1.3618122344	1.3542776204	1.2854361459	1.4197339616	2.1351233435	1.6648468245	1.1384367683	1.2940427986
13.787730	1.3618190663	1.3549601731	1.2862379384	1.4213805980	2.1593440264	1.6662679269	1.1402835513	1.2983758763
14.029620	1.3617120347	1.3556551529	1.2872248295	1.4231438339	2.1838098998	1.6672247591	1.1410127820	1.3028728147
14.271510	1.3614905960	1.3563764266	1.2883877535	1.4250240879	2.2085006121	1.6677272039	1.1406107618	1.3075174406
14.513400	1.3611534256	1.3571053799	1.2897104582	1.4270211630	2.2333928506	1.6677747102	1.1390784193	1.3122866316
14.755290	1.3607084025	1.3578609757	1.2912127712	1.4291365424	2.2584513461	1.6673798010	1.1364384040	1.3171669030
14.997180	1.3601637683	1.3586222398	1.2928570268	1.4313716002	2.2836205219	1.6665420003	1.1327344149	1.3221508936
15.239070	1.3595095787	1.3593999398	1.2946613800	1.4337187618	2.3088898800	1.6652861898	1.1280276635	1.3271947601
15.480960	1.3587737038	1.3601978397	1.2966155535	1.4361661937	2.3342198298	1.6636006612	1.1224300835	1.3322951461
15.722850	1.3579412625	1.3610113895	1.2987104274	1.4387017678	2.3595886873	1.6614993806	1.1160598345	1.3374032076
15.964740	1.3570270207	1.3618461269	1.3009315150	1.4413164820	2.3850047527	1.6589644837	1.1090487027	1.3425087817
16.206630	1.3560410473	1.3627055669	1.3032744350	1.4440078433	2.4104742062	1.6560136034	1.1015305414	1.3475767332
16.448520	1.3549817597	1.3635800917	1.3057372811	1.4467798616	2.4360032592	1.6526333696	1.0936385052	1.3526196540
16.690410	1.3538425673	1.3644785278	1.3082845224	1.4496364422	2.4616250224	1.6488407219	1.0855592142	1.3575877685
16.932300	1.3526392777	1.3653990247	1.3109289860	1.4525694764	2.4873587598	1.6446338148	1.0774593254	1.3624798748
17.174190	1.3513545939	1.3663294108	1.3136665857	1.4555701315	2.5131982459	1.6400246555	1.0695762640	1.3672472123
17.416080	1.3499923312	1.3672757931	1.3165139502	1.4586208022	2.5391664318	1.6350150433	1.0621224140	1.3718869842
17.657970	1.3485467932	1.3682319744	1.3194756862	1.4617114580	2.5652635939	1.6296238821	1.0553208929	1.3763621240
17.899860	1.3470363355	1.3691999355	1.3225313042	1.4648437958	2.5914866280	1.6238683466	1.0493631491	1.3806523696
18.141750	1.3454594547	1.3701530202	1.3256954612	1.4680169905	2.6178200049	1.6177720715	1.0444069061	1.3847390557
18.383640	1.3438142886	1.3711089516	1.3289417624	1.4712323938	2.6442760652	1.6113382907	1.0406257439	1.3886277515
18.625530	1.3421178010	1.3720602214	1.3322586565	1.4744775770	2.6708366819	1.6045834855	1.0381316780	1.3922788541
18.867420	1.3403600204	1.3730016514	1.3356581073	1.4777400542	2.6974942178	1.5974998165	1.0370344770	1.3957060848
19.109310	1.3385688584	1.3739553737	1.3391155945	1.4810050687	2.7242533461	1.5901078426	1.0373887281	1.3988824453
19.351200	1.3367369313	1.3749000048	1.3426407033	1.4842710298	2.7510937092	1.5824257153	1.0391952694	1.4018043928
19.593090	1.3348835727	1.3758423731	1.3462034870	1.4875382609	2.7780282660	1.5744761776	1.0423957570	1.4044722973
19.834980	1.3330065089	1.3767709419	1.3497892695	1.4908036683	2.8050411067	1.5662764843	1.0468925413	1.4068962846
20.076870	1.3311406785	1.3776787452	1.3533728556	1.4940536703	2.8321386899	1.5578601149	1.0525747860	1.4090753136
20.318760	1.3292807958	1.3785815112	1.3569692458	1.4972657328	2.8593190415	1.5492468198	1.0592897352	1.4109999097
20.560650	1.3274571579	1.3794837954	1.3605416915	1.5004240914	2.8865861208	1.5404756890	1.0668745179	1.4126732975
20.802540	1.3256785600	1.3803648531	1.3640864292	1.5035209002	2.9139493994	1.5315755891	1.0751084310	1.4141012224
