#t 0-1 0-2 0-3 0-4 0-5 0-6 1-2 1-3 1-4 1-5 1-6 2-3 2-4 2-5 2-6 3-4 3-5 3-6 4-5 4-6 5-6
29.994360 0.393811 0.0360572 0.307574 0.210841 0.52692 0.157177 0.0419344 0.461228 0.652602 0.167 0.438155 0.162027 0.186803 0.0712343 0.0994767 10.0342 0.305414 0.280107 0.167785 0.384158 5.47284
30.236250 0.394298 0.0369234 0.307017 0.214483 0.528666 0.162657 0.0433567 0.476771 0.658995 0.170931 0.443185 0.16343 0.184283 0.0697596 0.0968132 9.75484 0.308316 0.278904 0.165302 0.381593 5.71037
30.478140 0.394858 0.0377651 0.306422 0.218307 0.52988 0.169883 0.044964 0.49335 0.665787 0.176164 0.448483 0.164938 0.181667 0.0680664 0.0941739 9.47902 0.312196 0.276922 0.162183 0.379434 6.0137
30.720030 0.395573 0.0386784 0.305814 0.222349 0.530406 0.179114 0.046661 0.510981 0.673132 0.183076 0.453874 0.166489 0.178853 0.0663906 0.0915691 9.20322 0.317156 0.273994 0.158657 0.377779 6.38181
30.961920 0.396392 0.0398399 0.305158 0.226564 0.530081 0.190548 0.0486242 0.529795 0.681069 0.191964 0.459159 0.16822 0.175854 0.0646756 0.0889921 8.93073 0.323269 0.269968 0.154801 0.37657 6.81537
31.203810 0.397332 0.0408995 0.30451 0.231005 0.528725 0.204319 0.0507375 0.549737 0.689872 0.203062 0.464137 0.169686 0.172909 0.0628835 0.0864959 8.66195 0.330525 0.26468 0.150753 0.375722 7.30201
31.445700 0.398334 0.0420063 0.303897 0.235624 0.526181 0.22032 0.0531014 0.57084 0.699588 0.216523 0.468554 0.170947 0.169951 0.0610964 0.0840808 8.39926 0.338789 0.258071 0.146857 0.375136 7.82338
31.687590 0.399288 0.042984 0.303336 0.240429 0.52238 0.238171 0.0555358 0.593126 0.710381 0.232243 0.472164 0.172471 0.16693 0.0593749 0.0818151 8.14731 0.348093 0.250215 0.143566 0.374696 8.35368
31.929480 0.400226 0.0441205 0.302855 0.245422 0.517438 0.257498 0.0582867 0.616633 0.722252 0.250011 0.474888 0.173513 0.16361 0.0576707 0.0796751 7.90776 0.357586 0.241242 0.14119 0.374315 8.86178
32.171370 0.401208 0.0452765 0.302415 0.250607 0.511482 0.277617 0.061573 0.641282 0.735339 0.269323 0.476756 0.174373 0.160293 0.0561045 0.0776044 7.68413 0.367165 0.231568 0.140057 0.373922 9.32186
32.413260 0.402179 0.0464462 0.301994 0.256036 0.50469 0.297809 0.0650803 0.667247 0.749752 0.289625 0.47781 0.174969 0.157018 0.0545581 0.0757086 7.48079 0.376565 0.221557 0.140303 0.373346 9.72009
32.655150 0.402928 0.0473499 0.301535 0.26168 0.497414 0.317563 0.0689299 0.694773 0.765264 0.310339 0.478393 0.174975 0.154844 0.0531309 0.0741251 7.30116 0.385444 0.21166 0.141809 0.372567 10.056
32.897040 0.403891 0.0485504 0.301171 0.267721 0.490076 0.336345 0.0730144 0.72382 0.782377 0.330929 0.478489 0.174298 0.151386 0.0518543 0.0726415 7.14884 0.393589 0.202439 0.144622 0.371814 10.3517
33.138930 0.404849 0.0497955 0.300779 0.274112 0.482945 0.353871 0.0776692 0.754526 0.800964 0.350956 0.478486 0.17308 0.147835 0.0507244 0.0713103 7.02739 0.400963 0.19408 0.148341 0.371038 10.6328
33.380820 0.405741 0.0510119 0.300313 0.280801 0.476294 0.37002 0.0825296 0.786839 0.820889 0.369982 0.478602 0.171343 0.14411 0.0497143 0.0701778 6.94076 0.407375 0.186868 0.1526 0.370296 10.9384
33.622710 0.406645 0.0524118 0.299798 0.287926 0.470453 0.384405 0.0877759 0.820926 0.842337 0.387747 0.479127 0.169626 0.140331 0.0487985 0.0691983 6.89206 0.412967 0.181027 0.157123 0.369613 11.309
33.864600 0.407266 0.0536114 0.299167 0.295334 0.465333 0.397146 0.0937446 0.856476 0.86514 0.404037 0.479996 0.167107 0.136922 0.0480365 0.0683799 6.88405 0.417707 0.176369 0.161572 0.369019 11.8011
34.106490 0.407664 0.0546974 0.29828 0.303125 0.46096 0.408435 0.100346 0.893641 0.8892 0.418844 0.481322 0.164068 0.133685 0.047384 0.0677411 6.92207 0.421572 0.17299 0.165915 0.368473 12.4844
34.348380 0.407874 0.0557206 0.296994 0.311354 0.457202 0.418481 0.107558 0.93239 0.914432 0.432236 0.483001 0.160595 0.130548 0.0468363 0.0672508 7.0148 0.424652 0.170787 0.170149 0.367971 13.4561
34.590270 0.40782 0.0566869 0.295255 0.320108 0.453893 0.427534 0.115488 0.972737 0.940724 0.444329 0.484915 0.156793 0.12756 0.0463811 0.0669108 7.17132 0.426995 0.169706 0.174374 0.367422 14.8629
34.832160 0.407621 0.0575298 0.29286 0.32946 0.45097 0.435625 0.124278 1.01444 0.968043 0.454995 0.487038 0.152689 0.124759 0.0460222 0.0666705 7.40516 0.428508 0.169834 0.178823 0.366745 16.9658
35.074050 0.407107 0.0581385 0.289619 0.33943 0.448813 0.442213 0.13458 1.0567 0.996316 0.463622 0.489724 0.148117 0.122347 0.0457906 0.0665709 7.7349 0.429016 0.171432 0.183446 0.365806 20.2674
35.315940 0.406318 0.0589365 0.28541 0.35008 0.448348 0.446514 0.14552 1.0999 1.02588 0.469272 0.493994 0.143826 0.119769 0.0456093 0.0665382 8.18544 0.428015 0.175325 0.188645 0.364618 25.9925
35.557830 0.40531 0.0596871 0.279917 0.361451 0.452775 0.44521 0.157815 1.1431 1.05668 0.468347 0.502988 0.13926 0.117447 0.0454023 0.0668602 8.78751 0.424364 0.184063 0.194437 0.363183 37.7689
35.799720 0.404113 0.0604609 0.272723 0.374 0.477198 0.421387 0.171947 1.18563 1.09044 0.443082 0.531615 0.134206 0.114419 0.0442665 0.0675312 9.58968 0.411415 0.209592 0.201059 0.361682 73.4552
36.041610 0.402677 0.0610747 0.263312 0.3874 0.629952 0.101022 0.187772 1.22722 1.12561 0.172237 0.674193 0.130033 0.112489 0.0488769 0.0649318 10.6512 0.192108 0.418112 0.290533 0.297843 173.261
36.283500 0.400893 0.0615337 0.251238 0.401662 0.53921 0.342397 0.205721 1.26608 1.16324 0.408053 0.566875 0.125615 0.111066 0.0626036 0.0526728 12.023 0.152391 0.430742 0.341453 0.24397 56.8268
36.525390 0.399114 0.0618403 0.236343 0.416649 0.526041 0.36266 0.226783 1.30093 1.20441 0.432745 0.550148 0.121387 0.109951 0.064093 0.0523432 13.7077 0.177609 0.415364 0.336195 0.260153 29.8925
36.767280 0.397339 0.0621586 0.220366 0.431085 0.525215 0.363315 0.252224 1.33026 1.25104 0.43825 0.546264 0.117606 0.109024 0.0648125 0.0533701 15.4999 0.200368 0.395699 0.324181 0.287594 19.7928
37.009170 0.395603 0.0624367 0.209245 0.442218 0.528106 0.357614 0.284101 1.35325 1.30381 0.437677 0.545824 0.114686 0.107865 0.0653738 0.055027 16.7445 0.225422 0.367985 0.305981 0.322834 14.5669
37.251060 0.394216 0.0628473 0.211857 0.446477 0.532529 0.348398 0.324711 1.37141 1.36076 0.433876 0.546502 0.113842 0.106205 0.0658157 0.0571383 16.5265 0.2509 0.332599 0.282472 0.360594 11.4069
37.492950 0.393178 0.0630903 0.230455 0.442617 0.537512 0.336967 0.377808 1.39019 1.41531 0.428131 0.5474 0.115417 0.103375 0.0663986 0.0596776 14.6757 0.272637 0.294725 0.257613 0.393752 9.30557
37.734840 0.392335 0.0631287 0.257426 0.43298 0.542469 0.324102 0.447658 1.41516 1.46169 0.421258 0.547984 0.119796 0.0994332 0.0671614 0.0626492 12.0815 0.287902 0.260891 0.235726 0.418582 7.81035
37.976730 0.391713 0.063389 0.284918 0.420903 0.547134 0.310052 0.543449 1.44826 1.49888 0.413611 0.547971 0.127032 0.094679 0.0679858 0.06604 9.64158 0.297001 0.234284 0.218652 0.43566 6.68891
38.218620 0.391525 0.0635699 0.309907 0.408636 0.55141 0.294889 0.677976 1.49024 1.52771 0.405346 0.547376 0.137282 0.089795 0.0689743 0.0699524 7.70412 0.301598 0.214942 0.206403 0.447121 5.81569
38.460510 0.391652 0.0637257 0.331753 0.397081 0.555175 0.278607 0.871411 1.54044 1.54972 0.39651 0.546165 0.150958 0.0853287 0.0701689 0.0745266 6.25778 0.303231 0.20146 0.197988 0.454761 5.11733
38.702400 0.392 0.0637971 0.350953 0.386387 0.558219 0.261373 1.1532 1.59817 1.56562 0.387331 0.544225 0.168494 0.082098 0.0715941 0.0799262 5.19102 0.303085 0.19228 0.192356 0.459756 4.54958
38.944290 0.392698 0.0639032 0.368239 0.376501 0.560289 0.24351 1.56554 1.66292 1.57538 0.378156 0.54146 0.191798 0.081422 0.0732614 0.0863229 4.39649 0.302097 0.18624 0.188702 0.46269 4.08497
39.186180 0.393596 0.0641714 0.384112 0.367271 0.561231 0.225079 2.16403 1.73421 1.579 0.369242 0.53779 0.22132 0.0853673 0.0753064 0.0940459 3.78996 0.300879 0.182538 0.1866 0.463829 3.70562
39.428070 0.394677 0.06489 0.398927 0.358536 0.560926 0.205661 3.03924 1.81208 1.57702 0.360612 0.533114 0.258875 0.0957026 0.0777237 0.103604 3.317 0.299936 0.181098 0.185759 0.46303 3.40022
39.669960 0.395898 0.0662497 0.413114 0.350217 0.559321 0.184376 4.319 1.89636 1.56995 0.352328 0.526947 0.307615 0.113635 0.0806433 0.115934 2.94275 0.299548 0.182913 0.186232 0.459476 3.16992
39.911850 0.397038 0.0687558 0.426878 0.342304 0.556333 0.159579 6.15776 1.98618 1.55793 0.344449 0.516767 0.369394 0.139433 0.0841707 0.133201 2.64355 0.299966 0.19232 0.188199 0.450513 3.04339
40.153740 0.397938 0.0728409 0.44032 0.334591 0.551843 0.143639 8.67559 2.07932 1.5406 0.337119 0.480148 0.445841 0.171763 0.0882533 0.161383 2.40179 0.3015 0.230902 0.19201 0.426885 3.13213
40.395630 0.398761 0.0787558 0.453437 0.327304 0.545775 0.235472 11.8896 2.17511 1.51879 0.330168 0.320244 0.535725 0.207908 0.0927759 0.185636 2.20524 0.304122 0.311266 0.197971 0.4074 3.3397
40.637520 0.399148 0.0856272 0.466462 0.320195 0.538401 0.295868 15.5356 2.274 1.49254 0.323914 0.210702 0.633947 0.242464 0.0976609 0.181412 2.04405 0.307764 0.329302 0.206985 0.425216 3.46504
40.879410 0.399601 0.0924336 0.479508 0.313341 0.529676 0.322448 19.1536 2.37674 1.46352 0.318321 0.173026 0.735263 0.270123 0.102352 0.175975 1.91089 0.312365 0.3283 0.219457 0.438453 3.69146
41.121300 0.40034 0.097402 0.492616 0.306763 0.519937 0.341322 22.0514 2.48678 1.43419 0.313481 0.157417 0.82881 0.284619 0.106085 0.170743 1.80139 0.317847 0.323938 0.235496 0.447541 3.92419
41.363190 0.401945 0.0987007 0.505732 0.300455 0.509446 0.357263 23.3736 2.60787 1.40638 0.309678 0.151047 0.90174 0.279844 0.108402 0.164794 1.71172 0.323833 0.318347 0.254821 0.453878 4.10604
41.605080 0.404655 0.0952606 0.518784 0.294437 0.498848 0.371133 22.4104 2.7418 1.38074 0.30699 0.150117 0.944102 0.252141 0.109323 0.157544 1.63883 0.329836 0.312316 0.276697 0.458021 4.20765
41.846970 0.408075 0.0881685 0.531662 0.288724 0.488501 0.383138 19.3382 2.88825 1.35581 0.305003 0.152456 0.959852 0.205227 0.109832 0.149046 1.57987 0.33551 0.306168 0.300672 0.460469 4.22494
42.088860 0.411405 0.0805561 0.544484 0.283116 0.478631 0.393491 15.2164 3.04287 1.32948 0.303194 0.156422 0.969113 0.15068 0.110969 0.13976 1.53217 0.340749 0.300068 0.326089 0.461457 4.16788
42.330750 0.414027 0.0757701 0.557194 0.277708 0.469501 0.402211 10.997 3.20292 1.29939 0.30133 0.160974 0.99435 0.103769 0.11339 0.130306 1.49347 0.345497 0.294155 0.352718 0.461301 4.04943
42.572640 0.415774 0.0758824 0.569489 0.272526 0.461505 0.409145 7.35156 3.3628 1.26546 0.299423 0.165369 1.05223 0.0883833 0.116931 0.121405 1.46269 0.349464 0.288775 0.379621 0.460108 3.8879
42.814530 0.416681 0.0809068 0.581063 0.267559 0.454841 0.414293 4.71679 3.51982 1.22831 0.297713 0.169096 1.15535 0.112473 0.121146 0.113592 1.43859 0.352449 0.28401 0.406068 0.45812 3.70442
43.056420 0.417236 0.0893884 0.591812 0.262715 0.449206 0.418001 3.20688 3.67829 1.18975 0.296292 0.172351 1.30438 0.150464 0.125512 0.107144 1.41927 0.354504 0.279815 0.431719 0.455341 3.5131
43.298310 0.417542 0.100212 0.601863 0.257998 0.444397 0.420707 2.62867 3.84977 1.1508 0.295115 0.175295 1.50753 0.189901 0.129862 0.101834 1.40257 0.356032 0.275985 0.457629 0.452037 3.31995
43.540200 0.417915 0.112733 0.611136 0.253374 0.440323 0.422559 2.58381 4.04005 1.11211 0.29424 0.178092 1.77263 0.228579 0.134172 0.0975306 1.38747 0.357076 0.272469 0.483948 0.448214 3.12941
43.782090 0.418703 0.126594 0.619186 0.248894 0.437045 0.423575 2.72139 4.23975 1.0742 0.293747 0.180722 2.10484 0.266361 0.138458 0.0942964 1.37357 0.357431 0.2694 0.509925 0.443899 2.94844
44.023980 0.420129 0.141474 0.625501 0.244626 0.43466 0.423748 2.86915 4.42922 1.03822 0.293634 0.183119 2.50713 0.302985 0.142722 0.092236 1.36018 0.35691 0.266911 0.534385 0.439132 2.78403
44.265870 0.422282 0.157247 0.629876 0.240598 0.433067 0.423249 2.98344 4.59154 1.00509 0.293809 0.185293 2.98236 0.33872 0.147059 0.0913256 1.34648 0.355549 0.264958 0.55683 0.434015 2.63849
44.507760 0.425128 0.173886 0.632403 0.236846 0.432149 0.422238 3.06806 4.7146 0.975357 0.294135 0.18724 3.53483 0.374175 0.151562 0.0915189 1.33173 0.353505 0.263431 0.577197 0.428574 2.5103
44.749650 0.428528 0.191375 0.632985 0.233362 0.431772 0.420842 3.13053 4.78922 0.949235 0.29454 0.189001 4.15858 0.409448 0.15626 0.0927519 1.31548 0.350852 0.262212 0.595343 0.423039 2.39943
44.991540 0.43228 0.209219 0.631702 0.230149 0.431868 0.419235 3.16618 4.80478 0.926914 0.294844 0.19053 4.83114 0.443786 0.161252 0.0949649 1.2977 0.347672 0.261214 0.610688 0.417514 2.30538
45.233430 0.436055 0.226905 0.628849 0.227216 0.432433 0.417428 3.17722 4.76039 0.908925 0.294998 0.191787 5.52871 0.476369 0.166305 0.098036 1.27851 0.344023 0.260522 0.622313 0.411819 2.2286
45.475320 0.439677 0.244202 0.624668 0.224528 0.433373 0.415545 3.1711 4.66806 0.895104 0.294945 0.192775 6.2332 0.507079 0.171427 0.101764 1.25811 0.340018 0.259964 0.630359 0.406149 2.16716
45.717210 0.442886 0.261172 0.61938 0.222073 0.434604 0.413676 3.15684 4.54232 0.885003 0.294678 0.193494 6.94016 0.53633 0.176577 0.105998 1.23657 0.335741 0.259495 0.634957 0.400513 2.11837
45.959100 0.445457 0.277949 0.61305 0.219771 0.436067 0.41183 3.14079 4.39507 0.87817 0.294267 0.193954 7.65382 0.564564 0.181792 0.110639 1.21381 0.331222 0.259013 0.63634 0.394935 2.0805
46.200990 0.447324 0.294857 0.60558 0.217663 0.437726 0.410032 3.12722 4.23259 0.874227 0.293689 0.19409 8.38307 0.592588 0.187121 0.115681 1.18947 0.326376 0.258578 0.63443 0.389271 2.05228
46.442880 0.448453 0.312138 0.596695 0.215645 0.439527 0.408301 3.12013 4.06142 0.872785 0.293016 0.193919 9.13621 0.621014 0.192497 0.121162 1.16332 0.321156 0.258147 0.629226 0.383579 2.03275
46.684770 0.448803 0.32985 0.586368 0.213707 0.441434 0.406664 3.12132 3.88424 0.873499 0.292317 0.193434 9.90669 0.64996 0.197985 0.127112 1.13525 0.315549 0.257681 0.621022 0.377897 2.02098
46.926660 0.448529 0.347323 0.574889 0.21186 0.443415 0.405115 3.1232 3.70447 0.875938 0.291618 0.192615 10.6571 0.678543 0.203399 0.133406 1.10593 0.309626 0.257187 0.61008 0.37233 2.01673
47.168550 0.447723 0.363733 0.56271 0.210119 0.44546 0.403668 3.11789 3.52429 0.879916 0.29094 0.191453 11.3461 0.705274 0.208478 0.139828 1.0764 0.303507 0.256765 0.596518 0.366966 2.02024
47.410440 0.446473 0.377849 0.550527 0.20848 0.447518 0.402306 3.09374 3.34664 0.885285 0.290307 0.189951 11.9318 0.728165 0.212864 0.145998 1.04836 0.297428 0.256606 0.580313 0.361891 2.03209
47.652330 0.444799 0.388582 0.539307 0.207062 0.449634 0.400995 3.04025 3.1755 0.891998 0.289747 0.188122 12.3878 0.745158 0.216184 0.151528 1.02392 0.291658 0.257084 0.56154 0.35726 2.05319
47.894220 0.443095 0.394516 0.529972 0.205856 0.451788 0.399706 2.94773 3.01582 0.899913 0.28929 0.185984 12.697 0.754269 0.218051 0.155865 1.00538 0.28646 0.258532 0.540069 0.353102 2.08504
48.136110 0.441255 0.394911 0.523402 0.204876 0.453967 0.398378 2.81245 2.86863 0.908902 0.288978 0.183647 12.8717 0.754392 0.218193 0.158694 0.994447 0.281963 0.261223 0.516429 0.349507 2.12815
48.378000 0.439513 0.39005 0.519419 0.204108 0.456121 0.39694 2.64224 2.73348 0.91851 0.288862 0.181329 12.93 0.746255 0.216773 0.159935 0.991063 0.278116 0.265196 0.491015 0.346414 2.18188
48.619890 0.437939 0.381043 0.517266 0.20354 0.458243 0.395283 2.45021 2.607 0.928277 0.288992 0.179414 12.8992 0.731969 0.214133 0.159788 0.993723 0.274733 0.270266 0.464948 0.343786 2.24427
48.861780 0.436829 0.369164 0.51587 0.203073 0.460266 0.3933 2.2513 2.48704 0.937745 0.289389 0.178416 12.7951 0.71373 0.210506 0.158503 1.00103 0.271471 0.27621 0.438925 0.341585 2.31352
49.103670 0.435772 0.354924 0.515322 0.202771 0.462249 0.390861 2.05141 2.3707 0.946623 0.290112 0.178902 12.6202 0.692427 0.206313 0.15614 1.01174 0.268533 0.282946 0.413732 0.339971 2.38949
49.345560 0.43508 0.338724 0.514912 0.202564 0.464083 0.38772 1.85577 2.25685 0.95481 0.291136 0.182057 12.3648 0.668757 0.201594 0.152579 1.02548 0.265599 0.290365 0.38937 0.33901 2.47317
49.587450 0.434609 0.32147 0.514213 0.202408 0.465739 0.383518 1.66938 2.14478 0.961874 0.29244 0.189482 12.0367 0.643828 0.196575 0.147711 1.04148 0.262708 0.298419 0.366476 0.339156 2.56569
49.829340 0.434268 0.303864 0.513036 0.202337 0.467184 0.377709 1.4964 2.0345 0.967709 0.294078 0.203627 11.6546 0.618697 0.191412 0.141175 1.05908 0.259858 0.306937 0.345393 0.341056 2.66942
50.071230 0.434073 0.285565 0.511573 0.202309 0.468379 0.369154 1.33403 1.92582 0.972213 0.296072 0.228151 11.1937 0.592636 0.186008 0.132099 1.07901 0.257144 0.315704 0.325957 0.345971 2.78894
50.313120 0.43409 0.265656 0.509872 0.202442 0.469315 0.355556 1.17713 1.81843 0.9751 0.298654 0.268774 10.5903 0.563533 0.180067 0.119347 1.10292 0.25467 0.323978 0.307643 0.356481 2.92836
50.555010 0.434396 0.24369 0.507972 0.202789 0.469965 0.333531 1.02486 1.71214 0.975979 0.302018 0.330209 9.80384 0.530311 0.173434 0.103111 1.13162 0.252404 0.328617 0.290217 0.37612 3.07809
50.796900 0.435061 0.220796 0.505431 0.203312 0.470165 0.303332 0.883199 1.60809 0.974576 0.306298 0.403257 8.87877 0.494456 0.166392 0.0902487 1.16423 0.25029 0.323592 0.274004 0.404246 3.19842
51.038790 0.435984 0.198598 0.501747 0.203959 0.469839 0.275117 0.758404 1.50795 0.970989 0.311476 0.463243 7.91114 0.458575 0.159316 0.0906579 1.19896 0.248262 0.307934 0.259322 0.430804 3.26715
51.280680 0.437157 0.177933 0.496832 0.204696 0.468933 0.257801 0.652066 1.41333 0.965537 0.317457 0.499459 6.97604 0.424301 0.152414 0.100437 1.2348 0.246362 0.288573 0.246232 0.448582 3.32167
51.522570 0.438261 0.159406 0.490957 0.20549 0.467372 0.250557 0.563604 1.32536 0.958433 0.324089 0.518153 6.12045 0.392751 0.145822 0.111372 1.27119 0.24464 0.270634 0.234869 0.458767 3.39116
51.764460 0.439342 0.143035 0.484313 0.206313 0.465204 0.249633 0.490752 1.24455 0.950024 0.331094 0.526883 5.36873 0.364261 0.139553 0.120553 1.30806 0.243145 0.255043 0.225146 0.464332 3.47639
52.006350 0.44026 0.128834 0.477009 0.207165 0.462369 0.252419 0.43087 1.16982 0.94064 0.33824 0.530101 4.72621 0.339047 0.133672 0.127738 1.3456 0.241952 0.241041 0.217115 0.467093 3.56665
52.248240 0.440892 0.116655 0.469282 0.208032 0.459019 0.25752 0.381644 1.1009 0.930606 0.345142 0.53003 4.19159 0.317134 0.128062 0.13316 1.38434 0.241045 0.22794 0.210545 0.468121 3.65236
52.490130 0.441266 0.106131 0.461332 0.208911 0.455275 0.26395 0.341026 1.0378 0.92016 0.351485 0.527983 3.74387 0.297878 0.12262 0.137099 1.42443 0.240502 0.215167 0.205333 0.46789 3.72469
52.732020 0.441386 0.0969754 0.453262 0.209794 0.451279 0.271164 0.306994 0.980102 0.909326 0.35698 0.524668 3.36406 0.280716 0.117508 0.139882 1.46624 0.240288 0.202358 0.201347 0.466771 3.7827
52.973910 0.441325 0.0888877 0.445106 0.21063 0.44715 0.278687 0.278051 0.927342 0.898115 0.361393 0.520456 3.03819 0.265194 0.112623 0.141669 1.50993 0.240354 0.189427 0.198356 0.464988 3.82866
53.215800 0.441166 0.0817273 0.437059 0.211469 0.443098 0.285948 0.253486 0.880096 0.886618 0.364561 0.515518 2.75391 0.250817 0.108043 0.142551 1.55504 0.240705 0.176732 0.19617 0.462877 3.86271
53.457690 0.441091 0.0752821 0.429294 0.212325 0.439303 0.292507 0.232495 0.838345 0.874962 0.366396 0.509981 2.49906 0.237252 0.103614 0.142614 1.60108 0.241333 0.164806 0.19459 0.460768 3.88922
53.699580 0.441108 0.0694264 0.421673 0.21322 0.435686 0.298185 0.214104 0.8009 0.863033 0.367041 0.503909 2.26378 0.224073 0.0993225 0.142059 1.64851 0.242227 0.154089 0.193465 0.458758 3.91432
53.941470 0.441126 0.0640306 0.414111 0.214204 0.432249 0.302874 0.197782 0.766908 0.850693 0.366624 0.497269 2.04448 0.21096 0.0953099 0.141053 1.69806 0.243412 0.145191 0.192785 0.457107 3.94775
54.183360 0.441325 0.05898 0.406608 0.215298 0.428997 0.306442 0.183068 0.736353 0.837822 0.36542 0.490165 1.83504 0.197719 0.0915196 0.139725 1.74957 0.244902 0.138626 0.192556 0.45609 3.99066
54.425250 0.441722 0.0543033 0.399179 0.216489 0.425842 0.309 0.16978 0.70912 0.824352 0.363647 0.482731 1.63573 0.184508 0.0879882 0.138127 1.80288 0.246723 0.134331 0.192932 0.455757 4.0446
54.667140 0.442317 0.0500989 0.391844 0.217786 0.422741 0.310734 0.157968 0.685158 0.810394 0.361372 0.475025 1.45145 0.171698 0.0847552 0.136303 1.85704 0.248852 0.131836 0.19397 0.456173 4.10804
54.909030 0.443173 0.0464014 0.384743 0.219205 0.419713 0.311901 0.147701 0.664854 0.796191 0.358753 0.467119 1.28541 0.159474 0.0818764 0.134196 1.91007 0.251262 0.130554 0.195667 0.457376 4.17179
55.150920 0.444369 0.0432172 0.377902 0.220762 0.416673 0.312901 0.138846 0.648214 0.781838 0.35614 0.458914 1.13708 0.147919 0.0794065 0.131714 1.96078 0.253954 0.129896 0.198157 0.459222 4.22566
55.392810 0.445795 0.040497 0.371178 0.222442 0.413466 0.314113 0.131046 0.63429 0.767203 0.353723 0.450252 1.0059 0.137109 0.077351 0.128851 2.01019 0.256938 0.129423 0.201582 0.461504 4.26821
55.634700 0.447276 0.0381582 0.364523 0.224225 0.40998 0.315832 0.124124 0.622366 0.752176 0.351609 0.441046 0.890226 0.12722 0.0757906 0.125589 2.05886 0.260198 0.128879 0.205988 0.463935 4.29659
55.876590 0.448698 0.0362181 0.357934 0.226026 0.4063 0.318138 0.117881 0.612379 0.736951 0.349837 0.431388 0.790739 0.118288 0.0745541 0.121863 2.10649 0.263642 0.128113 0.211201 0.466421 4.30318
56.118480 0.449946 0.0346728 0.351475 0.227929 0.402512 0.320988 0.112392 0.603968 0.721689 0.34826 0.421391 0.706737 0.110409 0.0736548 0.11778 2.15264 0.267232 0.127196 0.216954 0.46883 4.28928
56.360370 0.451002 0.0334376 0.345146 0.229859 0.398662 0.324345 0.107508 0.597057 0.706493 0.346803 0.411167 0.636194 0.10355 0.0729863 0.113353 2.19695 0.270853 0.126121 0.223085 0.471099 4.25419
56.602260 0.45194 0.0324875 0.338953 0.231832 0.394777 0.328238 0.10315 0.591841 0.691365 0.345524 0.400769 0.576191 0.0976768 0.0725535 0.108595 2.2383 0.274526 0.12491 0.229544 0.473249 4.19732
56.844150 0.452803 0.0317131 0.332887 0.233868 0.390885 0.332677 0.0993023 0.588178 0.676235 0.344411 0.390252 0.525192 0.0922121 0.0722822 0.103509 2.27649 0.278147 0.123531 0.236257 0.475281 4.12317
57.086040 0.453532 0.031174 0.32676 0.235944 0.386897 0.337409 0.0957092 0.585537 0.661049 0.343414 0.379799 0.481329 0.0875 0.0721727 0.0982755 2.31272 0.28176 0.122098 0.243062 0.477156 4.0451
57.327930 0.454025 0.030782 0.32067 0.238059 0.383004 0.342434 0.0923247 0.583811 0.645865 0.342387 0.369525 0.443768 0.0833478 0.0721959 0.0931123 2.3474 0.285324 0.120658 0.249781 0.478888 3.9695
57.569820 0.454312 0.0305256 0.3146 0.240202 0.37927 0.347652 0.0890426 0.583037 0.630774 0.341384 0.3596 0.41163 0.0797072 0.0723783 0.0881398 2.38009 0.288799 0.119223 0.256327 0.480491 3.8987
57.811710 0.454434 0.0303393 0.308515 0.242389 0.375597 0.352918 0.0859834 0.583211 0.615828 0.340548 0.350176 0.383913 0.076485 0.0726887 0.0834284 2.41044 0.292119 0.117873 0.262615 0.481806 3.83796
58.053600 0.454405 0.0303161 0.302358 0.244664 0.371859 0.358335 0.0830201 0.584303 0.600933 0.33999 0.341208 0.359628 0.073613 0.0731934 0.0791174 2.43873 0.295345 0.116604 0.268858 0.482768 3.78931
58.295490 0.454279 0.0304301 0.296099 0.247038 0.367936 0.363997 0.0801129 0.586316 0.586027 0.339888 0.332697 0.338244 0.0711143 0.0739693 0.0752679 2.46439 0.298523 0.115443 0.275214 0.483264 3.7528
58.537380 0.454063 0.0307015 0.289703 0.249538 0.363707 0.369949 0.0772506 0.589097 0.571116 0.340375 0.324626 0.319365 0.0689431 0.074967 0.0719646 2.48774 0.301694 0.114439 0.281867 0.483117 3.73028
58.779270 0.453848 0.0311932 0.283146 0.252144 0.358997 0.376234 0.0743269 0.592491 0.556156 0.341517 0.316943 0.302671 0.0672554 0.0763106 0.0691341 2.50975 0.304817 0.113586 0.288996 0.482054 3.7222
59.021160 0.453313 0.0316844 0.276593 0.254991 0.353559 0.382859 0.0718402 0.596522 0.541286 0.343417 0.309704 0.289072 0.0655411 0.0778484 0.0668551 2.52977 0.307938 0.112933 0.296559 0.480079 3.72402
59.263050 0.452847 0.0321467 0.269804 0.257929 0.347357 0.390045 0.0693053 0.60121 0.526412 0.34624 0.302654 0.276573 0.0641898 0.0795751 0.0650244 2.54667 0.311065 0.112418 0.304924 0.476874 3.73303
59.504940 0.452177 0.0327896 0.262891 0.261052 0.340079 0.397805 0.0668754 0.606512 0.511481 0.350021 0.295741 0.265497 0.0630872 0.0814948 0.0635205 2.56129 0.314118 0.112042 0.314055 0.472125 3.74739
59.746830 0.451295 0.033527 0.255812 0.264365 0.331522 0.406224 0.0646005 0.612336 0.496477 0.354863 0.288787 0.255759 0.0623935 0.0835347 0.0622563 2.57377 0.317084 0.111778 0.324025 0.465551 3.76371
