#t 0-1 0-2 0-3 0-4 0-5 0-6 1-2 1-3 1-4 1-5 1-6 2-3 2-4 2-5 2-6 3-4 3-5 3-6 4-5 4-6 5-6
29.510580 0.0414541 0.321828 0.44785 0.148927 0.282765 0.167385 0.248092 0.223165 0.268999 0.31547 0.311311 13.6873 1.61771 0.92716 1.08581 2.36648 2.15749 0.998142 2.43681 1.09182 0.960843
29.752470 0.041448 0.331403 0.44004 0.148475 0.280524 0.17106 0.244845 0.224713 0.263958 0.317504 0.317602 13.7407 1.63375 0.909231 1.11196 2.54985 2.04107 1.05324 1.51667 1.08952 1.11001
29.994360 0.0414547 0.346983 0.42707 0.148247 0.278207 0.175015 0.237106 0.22806 0.259989 0.319376 0.323141 14.0655 1.65107 0.901902 1.13741 2.8059 1.90409 1.12451 1.05167 1.08585 1.34158
30.236250 0.0414814 0.368272 0.40787 0.148319 0.27563 0.179414 0.224859 0.232872 0.256865 0.321641 0.327501 14.4705 1.66377 0.904169 1.15971 3.15922 1.7512 1.21441 0.789939 1.07924 1.71065
30.478140 0.0415365 0.394582 0.381219 0.148795 0.272485 0.18467 0.208277 0.238558 0.254479 0.324858 0.330091 14.6569 1.66584 0.914263 1.17514 3.65259 1.5885 1.3252 0.633302 1.06814 2.33049
30.720030 0.0416034 0.423785 0.34684 0.149838 0.268057 0.191609 0.188401 0.244019 0.252769 0.329914 0.32988 14.2399 1.65741 0.926384 1.18008 4.3637 1.4266 1.45527 0.540355 1.05077 3.45256
30.961920 0.0417552 0.452524 0.306127 0.151737 0.260629 0.202115 0.167232 0.248078 0.251563 0.338476 0.324798 12.9699 1.65981 0.932782 1.17284 5.46507 1.29009 1.59263 0.49633 1.02646 5.69315
31.203810 0.0419054 0.477451 0.262278 0.155179 0.24556 0.220517 0.147329 0.250407 0.25021 0.35398 0.310263 10.9823 1.75003 0.931484 1.15215 7.45931 1.24339 1.69546 0.510202 1.00096 10.584
31.445700 0.0419089 0.496616 0.21794 0.161743 0.211527 0.253449 0.130656 0.25322 0.246799 0.379652 0.278998 8.68491 2.16102 0.94177 1.10523 12.2935 1.42702 1.6146 0.657901 1.00846 19.4908
31.687590 0.042043 0.510035 0.174772 0.170833 0.160814 0.28807 0.117813 0.261906 0.236832 0.398774 0.249149 6.23645 3.20822 0.994194 1.00649 22.3857 1.68717 1.08335 1.22692 1.09452 20.1531
31.929480 0.0421808 0.518865 0.153354 0.164031 0.137498 0.299363 0.108329 0.27102 0.226888 0.394754 0.251045 4.18958 3.61051 1.03548 0.902605 18.4006 1.49389 0.496475 2.0097 1.02305 10.9203
32.171370 0.0422636 0.524453 0.152038 0.146803 0.133867 0.29994 0.101005 0.276538 0.223532 0.384295 0.259712 3.36373 3.03034 1.04604 0.823575 10.7696 1.26989 0.253671 2.49132 0.841688 5.61851
32.413260 0.0424291 0.527801 0.154692 0.132299 0.133257 0.298445 0.095186 0.282269 0.222899 0.373423 0.265554 3.14922 2.36622 1.04085 0.760011 7.00464 1.12766 0.16611 2.83077 0.689257 3.24632
32.655150 0.0425806 0.529749 0.158063 0.122293 0.132129 0.295989 0.0901105 0.288989 0.224112 0.362478 0.269042 3.18299 1.84145 1.02716 0.706994 5.05032 1.02431 0.131529 3.11461 0.567575 2.08744
32.897040 0.042698 0.530684 0.161597 0.11625 0.130205 0.291176 0.0856308 0.296293 0.226706 0.351151 0.272158 3.33796 1.46958 1.00699 0.67011 3.90331 0.941023 0.11502 3.36569 0.465576 1.45236
33.138930 0.0426171 0.530908 0.165291 0.113042 0.127755 0.280542 0.0815608 0.303954 0.229917 0.339638 0.279154 3.56732 1.22654 0.98356 0.665312 3.16501 0.870567 0.100645 3.59038 0.374803 1.06914
33.380820 0.0428678 0.530679 0.169016 0.111785 0.125103 0.263017 0.0780782 0.3115 0.233087 0.328184 0.293576 3.83888 1.08031 0.955239 0.705079 2.65835 0.811192 0.0838672 3.791 0.309815 0.851589
33.622710 0.0429865 0.530102 0.172642 0.111597 0.12261 0.24741 0.0756479 0.318595 0.235573 0.317328 0.308787 4.13195 1.00117 0.925481 0.759284 2.29616 0.763185 0.0742871 3.97286 0.303237 0.807139
33.864600 0.0431086 0.529262 0.176158 0.111861 0.120511 0.2383 0.0743632 0.32502 0.236856 0.307591 0.319719 4.42836 0.961227 0.894826 0.806864 2.03152 0.726537 0.0767177 4.1414 0.352941 0.920868
34.106490 0.0432087 0.528199 0.179386 0.112184 0.119085 0.233559 0.0743038 0.330326 0.236829 0.299395 0.327199 4.70873 0.942542 0.864167 0.850141 1.83793 0.701386 0.0875965 4.30551 0.448021 1.19419
34.348380 0.0434434 0.526998 0.182212 0.112325 0.118632 0.231021 0.0756031 0.334552 0.23565 0.293372 0.33233 4.95797 0.934915 0.833534 0.893742 1.69874 0.687047 0.104344 4.47301 0.5945 1.71399
34.590270 0.0435712 0.525663 0.184559 0.112183 0.119591 0.229327 0.0776768 0.337507 0.233327 0.2903 0.335233 5.16235 0.933169 0.801206 0.941148 1.60429 0.682796 0.127181 4.65008 0.815045 2.75285
34.832160 0.0436857 0.524234 0.186269 0.111775 0.123089 0.22724 0.0803322 0.339131 0.230295 0.291937 0.334683 5.31778 0.936639 0.762303 0.996562 1.54875 0.685959 0.160232 4.84493 1.14504 5.21754
35.074050 0.0437798 0.522724 0.18725 0.11124 0.133095 0.221993 0.0831916 0.339427 0.226993 0.303938 0.325263 5.42462 0.946932 0.701224 1.06861 1.52951 0.689434 0.2209 5.07882 1.62303 13.3377
35.315940 0.0437436 0.521138 0.187454 0.110898 0.171862 0.194442 0.085953 0.338433 0.224205 0.352517 0.273752 5.49456 0.966165 0.577382 1.17152 1.54627 0.636281 0.402939 5.44199 2.26782 57.9246
35.557830 0.0436769 0.519499 0.186769 0.111234 0.236813 0.107939 0.08839 0.336251 0.222882 0.40091 0.198109 5.54029 0.997054 0.846792 1.03548 1.60049 0.31855 0.726292 5.75885 3.7932 47.1768
35.799720 0.0436406 0.517786 0.185224 0.113048 0.239792 0.102125 0.0904722 0.332926 0.22417 0.386584 0.224578 5.58165 1.04188 1.03478 0.900614 1.69485 0.285528 0.797335 7.53371 4.21147 12.3685
36.041610 0.0435408 0.516043 0.182861 0.116891 0.237732 0.106316 0.092047 0.328755 0.228705 0.377524 0.236983 5.64761 1.10184 1.12423 0.84876 1.83032 0.374405 0.840693 10.3511 4.10101 5.87418
36.283500 0.0434377 0.51425 0.179661 0.122481 0.235201 0.110088 0.0931062 0.323778 0.235715 0.370243 0.24399 5.77469 1.17452 1.19393 0.821381 2.00984 0.499113 0.885801 13.2915 3.81696 3.89915
36.525390 0.0433196 0.512426 0.175669 0.12838 0.232945 0.113344 0.0935936 0.318371 0.242824 0.364139 0.249139 6.02742 1.25498 1.26033 0.805558 2.23541 0.631224 0.935012 15.373 3.47458 3.03684
36.767280 0.0433147 0.510597 0.170886 0.133082 0.2317 0.116331 0.0933138 0.312852 0.247569 0.359947 0.253701 6.5159 1.33652 1.33064 0.79756 2.50344 0.745019 0.988597 16.0893 3.1365 2.5152
37.009170 0.0433398 0.508891 0.165382 0.136024 0.231683 0.119189 0.0918088 0.307871 0.248898 0.357946 0.258221 7.48003 1.41208 1.40684 0.795802 2.79192 0.819954 1.0423 15.6203 2.83272 2.123
37.251060 0.0433018 0.507341 0.15914 0.137522 0.23264 0.122009 0.0877756 0.304251 0.247125 0.357593 0.262951 9.6435 1.47105 1.48753 0.801415 3.06023 0.843578 1.09117 14.4606 2.56413 1.80026
37.492950 0.0432868 0.505048 0.155643 0.13806 0.23402 0.124856 0.0767895 0.30355 0.24303 0.358 0.267984 17.7496 1.49105 1.57322 0.824091 3.26383 0.80877 1.1213 13.0476 2.32863 1.53835
37.734840 0.0432125 0.399014 0.342203 0.13792 0.235392 0.127721 0.169431 0.260836 0.237259 0.358465 0.273271 141.9 2.20895 1.45007 1.0641 2.93957 1.08078 0.939761 11.6468 2.12609 1.33139
37.976730 0.0430653 0.204629 0.481319 0.137146 0.236597 0.130607 0.274658 0.144523 0.230174 0.358645 0.278772 26.327 3.07488 0.935384 1.19298 1.99834 1.5731 0.799811 10.3521 1.95929 1.17156
38.218620 0.0430372 0.182146 0.487939 0.135863 0.237522 0.133475 0.283666 0.127711 0.222138 0.358494 0.284312 11.2625 3.03973 0.815336 1.19402 1.90173 1.64915 0.809407 9.18145 1.8274 1.05158
38.460510 0.0430624 0.176658 0.488043 0.134157 0.238195 0.136308 0.287756 0.122861 0.213441 0.358036 0.289834 7.16629 2.91863 0.737169 1.18454 1.87624 1.68312 0.821315 8.12066 1.72916 0.963646
38.702400 0.043138 0.176073 0.486717 0.132169 0.238639 0.139007 0.291142 0.121321 0.204387 0.357374 0.295107 5.41885 2.7828 0.67388 1.16979 1.86222 1.69473 0.83278 7.14584 1.66042 0.901085
38.944290 0.0432266 0.177951 0.484798 0.130043 0.238923 0.141541 0.29431 0.12131 0.195251 0.356581 0.300034 4.52268 2.65648 0.621347 1.15309 1.85233 1.68824 0.843843 6.2473 1.61567 0.859031
39.186180 0.043341 0.181439 0.48249 0.12792 0.239085 0.143805 0.297225 0.12225 0.186271 0.355715 0.304333 4.0272 2.54855 0.578342 1.13673 1.84713 1.66618 0.853558 5.4203 1.5896 0.834565
39.428070 0.043478 0.18615 0.479866 0.125907 0.239182 0.145815 0.299746 0.123933 0.177681 0.35487 0.308061 3.75228 2.46039 0.543452 1.12194 1.84862 1.63089 0.862405 4.66467 1.57733 0.826093
39.669960 0.0436421 0.191884 0.476883 0.12406 0.239253 0.147553 0.301752 0.126267 0.16963 0.354045 0.311169 3.61259 2.39006 0.516112 1.10912 1.85934 1.58486 0.870664 3.98383 1.57484 0.83432
39.911850 0.0438176 0.198513 0.473505 0.122428 0.239352 0.149017 0.303189 0.129283 0.162226 0.353262 0.313663 3.56076 2.33438 0.49561 1.09839 1.88074 1.53124 0.878636 3.38188 1.57882 0.861655
40.153740 0.0440082 0.205991 0.469687 0.121029 0.239508 0.150199 0.303981 0.132956 0.155577 0.352512 0.315504 3.57364 2.29052 0.48127 1.08952 1.91432 1.47225 0.886573 2.85632 1.58577 0.912307
40.395630 0.0441942 0.214286 0.465353 0.119873 0.239764 0.151082 0.304111 0.137373 0.14975 0.351783 0.316656 3.63529 2.25571 0.472612 1.08208 1.96128 1.41041 0.894912 2.4065 1.59344 0.99359
40.637520 0.044408 0.22345 0.460402 0.118978 0.240163 0.151638 0.303407 0.142604 0.144817 0.351068 0.317006 3.73815 2.22763 0.469214 1.07556 2.02274 1.34736 0.903837 2.02659 1.59939 1.11772
40.879410 0.0446277 0.23361 0.4547 0.118366 0.240768 0.151812 0.301737 0.148786 0.140894 0.350387 0.316373 3.87991 2.20413 0.470907 1.06969 2.10057 1.28454 0.913511 1.71145 1.60218 1.30324
41.121300 0.0448593 0.245024 0.447996 0.11803 0.241628 0.15158 0.298836 0.156109 0.138034 0.349747 0.314576 4.06191 2.18308 0.477745 1.06411 2.19751 1.22233 0.92414 1.45327 1.60053 1.57943
41.363190 0.0450634 0.257989 0.439969 0.118069 0.242783 0.150901 0.294384 0.164741 0.136276 0.349139 0.311443 4.28321 2.16192 0.489703 1.05856 2.31708 1.16101 0.936772 1.24519 1.59455 1.98855
41.605080 0.0452819 0.272896 0.430177 0.118471 0.244274 0.149809 0.287962 0.174841 0.135592 0.348594 0.306874 4.53833 2.13757 0.506664 1.05274 2.46426 1.09991 0.952532 1.07913 1.58536 2.58822
41.846970 0.0454525 0.290068 0.418047 0.119236 0.246092 0.148404 0.279121 0.186455 0.135911 0.34797 0.300871 4.80851 2.10637 0.528053 1.04633 2.6451 1.03832 0.973043 0.949086 1.57539 3.4299
42.088860 0.0456057 0.309626 0.403012 0.120361 0.248231 0.146888 0.267417 0.199387 0.137085 0.347313 0.293715 5.05615 2.06439 0.553418 1.03873 2.8662 0.976902 1.00015 0.849205 1.56843 4.52372
42.330750 0.0457586 0.331337 0.384585 0.121828 0.250537 0.145519 0.252694 0.213139 0.138926 0.346339 0.285789 5.22306 2.0085 0.581214 1.02907 3.13497 0.916109 1.03529 0.774789 1.56926 5.75865
42.572640 0.0459109 0.354292 0.362742 0.12359 0.252858 0.144529 0.235141 0.226796 0.141206 0.344754 0.277942 5.23728 1.93791 0.609683 1.01643 3.45565 0.858364 1.07923 0.721974 1.5843 6.8488
42.814530 0.0460481 0.377167 0.338033 0.125638 0.255101 0.144017 0.215443 0.239236 0.143736 0.34233 0.271058 5.05077 1.85576 0.637676 0.999646 3.82885 0.805871 1.13164 0.687528 1.62088 7.40992
43.056420 0.0461681 0.398441 0.311739 0.127962 0.257239 0.143897 0.194842 0.249397 0.146426 0.338985 0.265854 4.66574 1.77004 0.664682 0.978005 4.24413 0.759363 1.1905 0.670759 1.68761 7.19466
43.298310 0.0462587 0.416936 0.28541 0.130535 0.259324 0.14401 0.174721 0.256561 0.149239 0.334904 0.262555 4.14229 1.69046 0.690446 0.951707 4.67042 0.717433 1.25084 0.675306 1.79378 6.28349
43.540200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
