64 -39.85070127 -39.83123522 -39.81918858 -39.80826671 -39.73518738
65 -39.85286832 -39.83228865 -39.82086999 -39.81003230 -39.73344980
66 -39.85560059 -39.83391392 -39.82311340 -39.81234036 -39.73119690
67 -39.85887893 -39.83611281 -39.82592054 -39.81519270 -39.72839236
68 -39.86269448 -39.83888091 -39.82928803 -39.81858568 -39.72500872
69 -39.86704354 -39.84220465 -39.83320506 -39.82250678 -39.72103956
70 -39.87192248 -39.84605599 -39.83764921 -39.82692886 -39.71652121
71 -39.87731538 -39.85038363 -39.84257877 -39.83180202 -39.71157539
72 -39.88317764 -39.85510028 -39.84792253 -39.83703966 -39.70649242
73 -39.88941754 -39.86006456 -39.85356611 -39.84249725 -39.70828721
74 -39.89586827 -39.86504323 -39.85934392 -39.84792649 -39.71207287
75 -39.90224233 -39.86974541 -39.86489495 -39.85301475 -39.71561916
76 -39.90813630 -39.87381763 -39.86970947 -39.85741470 -39.71858928
77 -39.91299184 -39.87667590 -39.87330673 -39.86049916 -39.72043947
78 -39.91588063 -39.87765496 -39.87510493 -39.86143588 -39.72019540
79 -39.91596934 -39.87616075 -39.87441548 -39.85946333 -39.71720654
80 -39.91320304 -39.87180530 -39.87081715 -39.85446297 -39.71161807
81 -39.90773794 -39.86489192 -39.86441454 -39.84844073 -39.70369598
82 -39.90063511 -39.85674448 -39.85613774 -39.84206964 -39.69456623
83 -39.89392138 -39.84927234 -39.84825795 -39.83606478 -39.68628033
84 -39.88998903 -39.84477054 -39.84337201 -39.83265145 -39.68122399
85 -39.89041573 -39.84483572 -39.84310866 -39.83355120 -39.68096134
86 -39.89501149 -39.84928667 -39.84728667 -39.83869033 -39.68530108
87 -39.90194591 -39.85627471 -39.85405926 -39.84628378 -39.69242258
88 -39.90882070 -39.86336375 -39.86098843 -39.85393297 -39.69992711
89 -39.91377874 -39.86864774 -39.86616086 -39.85973627 -39.70592908
90 -39.91596223 -39.87122393 -39.86865294 -39.86278432 -39.70950356
91 -39.91534945 -39.87113372 -39.86834029 -39.86308820 -39.71045949
92 -39.91185568 -39.86864673 -39.86586719 -39.86096459 -39.70877812
93 -39.90670971 -39.86448452 -39.86175138 -39.85710347 -39.70544949
94 -39.90065395 -39.85928311 -39.85660136 -39.85212212 -39.70117306
95 -39.89420744 -39.85354924 -39.85092093 -39.84656053 -39.69640856
96 -39.88775111 -39.84766696 -39.84509131 -39.84081171 -39.69937409
97 -39.88154253 -39.84191059 -39.83938379 -39.83515278 -39.70520325
98 -39.87573372 -39.83645803 -39.83397404 -39.82977158 -39.71082152
99 -39.87040335 -39.83141737 -39.82896920 -39.82478574 -39.71596500
100 -39.86558753 -39.82685342 -39.82443387 -39.82026876 -39.72051096
101 -39.86129961 -39.82280265 -39.82040694 -39.81626481 -39.72441964
102 -39.85754246 -39.81928471 -39.81690822 -39.81279747 -39.72769619
103 -39.85432069 -39.81630580 -39.81394561 -39.80987651 -39.73036756
104 -39.85164306 -39.81386528 -39.81151943 -39.80750236 -39.73247047
105 -39.84952773 -39.81196008 -39.80962563 -39.80567085 -39.73404488
106 -39.84800093 -39.81058493 -39.80825909 -39.80437578 -39.73512884
107 -39.84708737 -39.80973554 -39.80741486 -39.80361141 -39.73575341
108 -39.84680525 -39.80940922 -39.80708940 -39.80337439 -39.73593847
109 -39.84716114 -39.80960538 -39.80728124 -39.80366434 -39.73569014
110 -39.84814728 -39.81032561 -39.80799147 -39.80448478 -39.73499987
111 -39.84974439 -39.81157369 -39.80922328 -39.80584210 -39.73384565
112 -39.85192643 -39.81335303 -39.81098106 -39.80774381 -39.73219470
113 -39.85466925 -39.81566978 -39.81326923 -39.81019821 -39.73000764
114 -39.85795394 -39.81852727 -39.81609023 -39.81321048 -39.72724257
115 -39.86177094 -39.82192619 -39.81944313 -39.81678113 -39.72386019
116 -39.86611923 -39.82585929 -39.82331823 -39.82090013 -39.71983179
117 -39.87099389 -39.83030657 -39.82769171 -39.82554228 -39.71514953
118 -39.87638120 -39.83522805 -39.83251810 -39.83065832 -39.70984454
119 -39.88223852 -39.84055199 -39.83772061 -39.83616666 -39.70401846
120 -39.88848105 -39.84615904 -39.84317661 -39.84193796 -39.69789008
121 -39.89494529 -39.85185729 -39.84869282 -39.84777077 -39.69422264
122 -39.90136119 -39.85735361 -39.85397646 -39.85336279 -39.69869045
123 -39.90732848 -39.86224427 -39.85862210 -39.85829671 -39.70260005
124 -39.91230734 -39.86622126 -39.86207206 -39.86189989 -39.70548745
125 -39.91563483 -39.86818340 -39.86385688 -39.86379551 -39.70672823
126 -39.91660991 -39.86771281 -39.86335973 -39.86310105 -39.70574248
127 -39.91473298 -39.86438686 -39.86000034 -39.85957292 -39.70212261
128 -39.91005253 -39.85835155 -39.85393787 -39.85336126 -39.69600534
129 -39.90352815 -39.85067173 -39.84624892 -39.84553032 -39.68841087
130 -39.89709726 -39.84339262 -39.83897898 -39.83811571 -39.68130606
131 -39.89313202 -39.83897126 -39.83458414 -39.83356102 -39.67706620
132 -39.89328483 -39.83910507 -39.83355326 -39.67733540 -39.66581099
133 -39.89749279 -39.84373633 -39.83804142 -39.68204675 -39.67038359
134 -39.90401628 -39.85110502 -39.84530917 -39.68946225 -39.67767490
135 -39.90834863 -39.85938871 -39.85385239 -39.85364207 -39.69490886
136 -39.91344704 -39.86513135 -39.85970752 -39.85953133 -39.70165973
137 -39.91579887 -39.86813138 -39.86285427 -39.86272039 -39.70595043
138 -39.91536372 -39.86830123 -39.86320645 -39.86309544 -39.70763430
139 -39.91203731 -39.86609288 -39.86119945 -39.86106079 -39.70644114
140 -39.90698136 -39.86210007 -39.85744198 -39.85726624 -39.70351299
141 -39.90097945 -39.85694771 -39.85256486 -39.85231737 -39.69955906
142 -39.89455928 -39.85121383 -39.84707316 -39.84675787 -39.69505418
143 -39.88811130 -39.84528127 -39.84137001 -39.84097641 -39.69809104
144 -39.88190093 -39.83939327 -39.83574731 -39.83524794 -39.70426569
145 -39.87607877 -39.83379072 -39.83038418 -39.82979960 -39.71009404
146 -39.87073010 -39.82860210 -39.82540619 -39.82473641 -39.71538018
147 -39.86589416 -39.82389311 -39.82088869 -39.82014426 -39.72003261
148 -39.86158526 -39.81970670 -39.81687608 -39.81606901 -39.72402620
149 -39.85780689 -39.81608110 -39.81339644 -39.81250251 -39.72737214
150 -39.85456177 -39.81300112 -39.81045301 -39.80949790 -39.73010107
151 -39.85186048 -39.81048590 -39.80804969 -39.80703838 -39.73225245
152 -39.84972096 -39.80852786 -39.80618312 -39.80512034 -39.73386829
153 -39.84816680 -39.80711920 -39.80484765 -39.80374762 -39.73498795
154 -39.84722445 -39.80625409 -39.80403755 -39.80291920 -39.73564348
155 -39.84691303 -39.80592477 -39.80374909 -39.80263967 -39.73585557
156 -39.84724035 -39.80611717 -39.80397902 -39.80292366 -39.73563117
157 -39.84818703 -39.80685665 -39.80473737 -39.80371980 -39.73496307
158 -39.84976504 -39.80814356 -39.80602290 -39.80507354 -39.73383014
159 -39.85191813 -39.80998426 -39.80784719 -39.80696973 -39.73220004
160 -39.85463171 -39.81240076 -39.81021947 -39.80941249 -39.73003309
161 -39.85788807 -39.81538926 -39.81313994 -39.81243159 -39.72728695
162 -39.86167761 -39.81894516 -39.81662709 -39.81596997 -39.72392248
163 -39.86599795 -39.82308577 -39.82066038 -39.82006732 -39.71990838
164 -39.87084461 -39.82774821 -39.82523524 -39.82465093 -39.71523187
165 -39.87620347 -39.83288338 -39.83029944 -39.82969549 -39.70991550
166 -39.88203482 -39.83843124 -39.83577406 -39.83512284 -39.70404760
167 -39.88825471 -39.84422851 -39.84152090 -39.84082638 -39.69782154
168 -39.89470503 -39.85017653 -39.84735665 -39.84657152 -39.69546929
169 -39.90111840 -39.85590073 -39.85295795 -39.85210910 -39.70006748
170 -39.90710193 -39.86093982 -39.85793008 -39.85700350 -39.70412561
171 -39.91212618 -39.86487759 -39.86174490 -39.86074357 -39.70715901
172 -39.91552900 -39.86698819 -39.86377043 -39.86270569 -39.70858145
173 -39.91661510 -39.86665873 -39.86336236 -39.86226713 -39.70779003
174 -39.91486457 -39.86346146 -39.86010024 -39.85898376 -39.70435622
175 -39.91030438 -39.85753603 -39.85412571 -39.85297528 -39.69839265
176 -39.90384581 -39.84990400 -39.84646818 -39.84527463 -39.69087289
177 -39.89738291 -39.84257872 -39.83912207 -39.83790234 -39.68372543
178 -39.89328523 -39.83801391 -39.83455932 -39.83329975 -39.67932987
179 -39.89324776 -39.83795493 -39.83453115 -39.83321921 -39.67938055
180 -39.89728581 -39.84241536 -39.83904936 -39.68389097 -39.67298668
181 -39.90372768 -39.84968681 -39.84637732 -39.69118460 -39.68057215
182 -39.91020579 -39.85730262 -39.85405526 -39.69887490 -39.68856151
183 -39.91481216 -39.86323331 -39.86008243 -39.70501108 -39.69499812
184 -39.91661635 -39.86644195 -39.86339938 -39.70859569 -39.69887800
185 -39.91558194 -39.86685402 -39.86385832 -39.70950713 -39.70006741
186 -39.91221649 -39.86477997 -39.86182109 -39.70815646 -39.69900039
187 -39.90721889 -39.86090631 -39.85796275 -39.85739225 -39.70516003
188 -39.90124921 -39.85593628 -39.85295015 -39.85257041 -39.70110601
189 -39.89483920 -39.85032987 -39.84724311 -39.84708581 -39.69647592
190 -39.88838542 -39.84438208 -39.84135121 -39.84131988 -39.69764906
191 -39.88215766 -39.83858996 -39.83567009 -39.83552076 -39.70390150
192 -39.87631521 -39.83301204 -39.83024089 -39.83003042 -39.70979258
193 -39.87094424 -39.82777812 -39.82519043 -39.82493437 -39.71512983
194 -39.86608368 -39.82304362 -39.82059854 -39.82018338 -39.71982552
195 -39.86174949 -39.81882463 -39.81651423 -39.81601569 -39.72385706
196 -39.85794487 -39.81511734 -39.81296249 -39.81239387 -39.72723736
197 -39.85467288 -39.81203542 -39.80994772 -39.80934502 -39.72999733
198 -39.85194229 -39.80949183 -39.80686917 -39.73217683 -39.66331899
199 -39.84977045 -39.80748686 -39.80553474 -39.80493405 -39.73381864
200 -39.84818242 -39.80606874 -39.80412108 -39.80356052 -39.73496265
201 -39.84720383 -39.80519753 -39.80322834 -39.80275303 -39.73564139
202 -39.84685497 -39.80486507 -39.80284694 -39.80247511 -39.73587630
203 -39.84714288 -39.80505196 -39.80297198 -39.80272584 -39.73567536
204 -39.84806157 -39.80578342 -39.80360125 -39.80351020 -39.73503206
205 -39.84958986 -39.80705656 -39.80483629 -39.80474437 -39.73392605
206 -39.85170599 -39.80888014 -39.80671224 -39.80639390 -39.73232549
207 -39.85438101 -39.81128015 -39.80913336 -39.80854620 -39.73019083
208 -39.85760070 -39.81427227 -39.81213538 -39.81118620 -39.72747971
209 -39.86135162 -39.81779231 -39.81573480 -39.72415188 -39.66895421
210 -39.86563498 -39.82185139 -39.81984498 -39.72017809 -39.67209786
211 -39.87043955 -39.82641605 -39.82448061 -39.71553665 -39.67566006
212 -39.87575389 -39.83151884 -39.82966062 -39.82680832 -39.71024874
213 -39.88154275 -39.83694413 -39.83520390 -39.83184807 -39.70439266
214 -39.88772529 -39.84262820 -39.84097487 -39.83709936 -39.69814409
215 -39.89415102 -39.84844673 -39.84685859 -39.84250688 -39.69306472
216 -39.90056307 -39.85399082 -39.85253658 -39.69750624 -39.69304907
217 -39.90658025 -39.85894246 -39.85746831 -39.70141943 -39.69708691
218 -39.91168947 -39.86273750 -39.86129040 -39.70433883 -39.70012646
219 -39.91518835 -39.86483243 -39.86338741 -39.70558945 -39.70158100
220 -39.91656262 -39.86454849 -39.86313464 -39.70487285 -39.70087251
221 -39.91509721 -39.86144805 -39.86009031 -39.70143661 -39.69753780
222 -39.91082390 -39.85567558 -39.85432672 -39.69544860 -39.69164966
223 -39.90456841 -39.84813966 -39.84680477 -39.68780356 -39.68411199
224 -39.89813402 -39.84074839 -39.83942879 -39.68034936 -39.67678104
225 -39.89385315 -39.83594005 -39.83460196 -39.67544243 -39.67201945
226 -39.89347972 -39.83551004 -39.83416427 -39.67483205 -39.67158419
227 -39.89717755 -39.83959675 -39.83826247 -39.67868883 -39.67564140
228 -39.90340390 -39.84661287 -39.84531069 -39.68546990 -39.68263856
229 -39.90984307 -39.85416218 -39.85291248 -39.69284716 -39.69023335
230 -39.91454815 -39.86021975 -39.85901716 -39.69883746 -39.69642831
231 -39.91651884 -39.86366903 -39.86251032 -39.70237599 -39.70014742
232 -39.91566051 -39.86432312 -39.86318711 -39.70328330 -39.70120334
233 -39.91244110 -39.86251537 -39.86142069 -39.70192648 -39.69996362
234 -39.90754597 -39.85883791 -39.85782938 -39.69890879 -39.69702775
235 -39.90163686 -39.85395159 -39.85303577 -39.69481284 -39.69298326
236 -39.89525527 -39.84832091 -39.84756878 -39.69062131 -39.69012725
237 -39.88880556 -39.84242129 -39.84183943 -39.69694637 -39.68522651
238 -39.88256301 -39.83661880 -39.83614916 -39.70324501 -39.68037623
239 -39.87669626 -39.83106106 -39.83070018 -39.70918674 -39.67575035
240 -39.87129268 -39.82588691 -39.82562217 -39.71457968 -39.67145311
241 -39.86640001 -39.82118691 -39.82099624 -39.71933333 -39.66755223
242 -39.86203008 -39.81700582 -39.81687506 -39.72342027 -39.66407901
243 -39.85818898 -39.81337243 -39.81328640 -39.72685101 -39.66105167
244 -39.85487930 -39.81028559 -39.81024725 -39.72965735 -39.65847492
245 -39.85210635 -39.80775619 -39.80774568 -39.73188045 -39.65634320
246 -39.84989800 -39.80581397 -39.80576435 -39.73356308 -39.65465978
247 -39.84826852 -39.80441509 -39.80432243 -39.73474472 -39.65340833
248 -39.84724747 -39.80355343 -39.80346800 -39.73545829 -39.65258579
249 -39.84685428 -39.80322325 -39.80311514 -39.73572654 -39.65218736
250 -39.84709666 -39.80342125 -39.80329781 -39.73555902 -39.65221062
251 -39.84796894 -39.80414806 -39.80406227 -39.73495032 -39.65265624
252 -39.84945362 -39.80540633 -39.80531831 -39.73388065 -39.65352767
253 -39.85152632 -39.80720534 -39.80715759 -39.73231844 -39.65483081
254 -39.85416177 -39.80959745 -39.80955086 -39.73022487 -39.65657228
255 -39.85734018 -39.81253038 -39.81244615 -39.72755828 -39.65875790
256 -39.86105071 -39.81601733 -39.81588994 -39.72427800 -39.66139046
257 -39.86529060 -39.82016835 -39.81987825 -39.72034952 -39.66446801
258 -39.87005678 -39.82485973 -39.82438374 -39.71575411 -39.66797637
259 -39.87533830 -39.82996578 -39.82936374 -39.71050605 -39.67188550
260 -39.88109742 -39.83548379 -39.83474180 -39.70467791 -39.67613658
261 -39.88725833 -39.84132863 -39.84039688 -39.69843341 -39.68063528
262 -39.89367568 -39.84715134 -39.84614230 -39.69206417 -39.68522655
263 -39.90010203 -39.85277542 -39.85170265 -39.68966766 -39.68550839
264 -39.90616763 -39.85783176 -39.85668945 -39.69361373 -39.68928352
265 -39.91136093 -39.86182405 -39.86061265 -39.69660082 -39.69208349
266 -39.91504537 -39.86413541 -39.86285994 -39.69806326 -39.69334150
267 -39.91651978 -39.86412264 -39.86278606 -39.69738713 -39.69244129
268 -39.91522937 -39.86132040 -39.85991156 -39.69411622 -39.68893057
269 -39.91110392 -39.85575847 -39.85423685 -39.68827097 -39.68283262
270 -39.90490459 -39.84831964 -39.84668349 -39.68068362 -39.67498599
271 -39.89838214 -39.84086843 -39.83913874 -39.67314905 -39.66719351
272 -39.89386558 -39.83582659 -39.83402619 -39.66801501 -39.66181109
273 -39.89320337 -39.83509277 -39.83322019 -39.66713441 -39.66069788
274 -39.89668169 -39.83895601 -39.83696791 -39.67079723 -39.66414674
275 -39.90284001 -39.84592087 -39.84379420 -39.67754511 -39.67069912
276 -39.90936490 -39.85359553 -39.85132432 -39.68505331 -39.67802807
277 -39.91425104 -39.85986419 -39.85742654 -39.69128074 -39.68408952
278 -39.91643535 -39.86354642 -39.86090952 -39.69510080 -39.68775432
279 -39.91576796 -39.86438298 -39.86151706 -39.69627760 -39.68878275
280 -39.91268784 -39.86272050 -39.85962285 -39.69515652 -39.68752927
281 -39.90788319 -39.85918027 -39.85575382 -39.69232820 -39.68457094
282 -39.90202177 -39.85439030 -39.85068115 -39.68838436 -39.68424318
283 -39.89565554 -39.84888975 -39.84489785 -39.69012616 -39.68381996
284 -39.88919859 -39.84310269 -39.83884036 -39.69645643 -39.67901785
285 -39.88293200 -39.83733664 -39.83274851 -39.70278313 -39.67424677
286 -39.87702950 -39.83180393 -39.82699144 -39.70876978 -39.66968548
287 -39.87158554 -39.82664179 -39.82171714 -39.71421559 -39.66544392
288 -39.86664807 -39.82193518 -39.81679988 -39.71902506 -39.66159051
289 -39.86223073 -39.81773534 -39.81250545 -39.72316868 -39.65815911
290 -39.85834000 -39.81407230 -39.80874216 -39.72665483 -39.65516929
291 -39.85497828 -39.81096103 -39.80559288 -39.72951341 -39.65262645
292 -39.85215685 -39.80840575 -39.80275706 -39.73178547 -39.65053162
293 -39.84988862 -39.80640102 -39.80066797 -39.73351483 -39.64887558
294 -39.84819798 -39.80494278 -39.79919044 -39.73474239 -39.64765175
295 -39.84711237 -39.80402295 -39.79733321 -39.73550170 -39.64685466
296 -39.84665211 -39.80363868 -39.79676679 -39.73581612 -39.64647903
297 -39.84682931 -39.80378623 -39.79512739 -39.73569571 -39.64652453
298 -39.84763992 -39.80446901 -39.79383967 -39.73513601 -39.64699176
299 -39.84906772 -39.80568953 -39.78636660 -39.73411829 -39.64788436
300 -39.85108681 -39.80745524 -39.73261263 -39.71388223 -39.64920717
301 -39.85367190 -39.80977138 -39.73058073 -39.65096777 -39.64161349
302 -39.85680175 -39.81264335 -39.72797999 -39.65317265 -39.64375360
303 -39.86046566 -39.81607061 -39.72476846 -39.65582604 -39.64634020
304 -39.86465941 -39.82004407 -39.72090979 -39.65892654 -39.64937199
305 -39.86937892 -39.82454033 -39.71638258 -39.66246003 -39.65283434
306 -39.87461379 -39.82951835 -39.71119602 -39.66639778 -39.65669795
307 -39.88033560 -39.83490853 -39.70541431 -39.67069049 -39.66091283
308 -39.88647195 -39.84059847 -39.69918917 -39.67524678 -39.66538689
309 -39.89288604 -39.84641079 -39.69279569 -39.67991924 -39.66997207
310 -39.89934482 -39.85207994 -39.68664654 -39.68447860 -39.67443841
311 -39.90549083 -39.85723084 -39.68859007 -39.68120343 -39.67845059
312 -39.91082912 -39.86137133 -39.69180379 -39.68155847 -39.67450400
313 -39.91472632 -39.86389522 -39.69355552 -39.68319959 -39.67625293
314 -39.91647828 -39.86415308 -39.69322828 -39.68275086 -39.67592424
315 -39.91549104 -39.86163714 -39.69032704 -39.67972575 -39.67302110
316 -39.91161310 -39.85630058 -39.68479293 -39.67406405 -39.66748737
317 -39.90549887 -39.84891321 -39.67735582 -39.66649770 -39.66005467
318 -39.89881117 -39.84125234 -39.66972651 -39.65873986 -39.65243550
319 -39.89388907 -39.83574120 -39.66426386 -39.65315184 -39.64699013
320 -39.89272790 -39.83444403 -39.66296654 -39.65173523 -39.64571815
321 -39.89582478 -39.83787914 -39.66633147 -39.65498961 -39.64911641
322 -39.90187046 -39.84469685 -39.67304761 -39.66160663 -39.65587301
323 -39.90855491 -39.85250770 -39.68079387 -39.66926734 -39.66366538
324 -39.91376808 -39.85909607 -39.68742641 -39.67582968 -39.67034845
325 -39.91631889 -39.86315337 -39.69169397 -39.68004086 -39.67466803
326 -39.91597088 -39.86433196 -39.69327420 -39.68157811 -39.67630087
327 -39.91312895 -39.86293965 -39.69247432 -39.68074679 -39.67555288
328 -39.90847104 -39.85958317 -39.68987839 -39.67869438 -39.67812882
329 -39.90268400 -39.85490493 -39.68609319 -39.68363404 -39.67432888
330 -39.89633640 -39.84946111 -39.68946217 -39.68163045 -39.66985682
331 -39.88986018 -39.84368831 -39.69578602 -39.67688663 -39.66510754
332 -39.88355023 -39.83790935 -39.70214525 -39.67214405 -39.66036209
333 -39.87759481 -39.83234490 -39.70818955 -39.66759517 -39.65581204
334 -39.87209353 -39.82713930 -39.71370558 -39.66335581 -39.65157250
335 -39.86709660 -39.82238314 -39.71858735 -39.65949723 -39.64771421
336 -39.86262226 -39.81813020 -39.72280059 -39.65605831 -39.64427577
337 -39.85867596 -39.81441273 -39.72635287 -39.65305943 -39.64127736
338 -39.85526154 -39.81124663 -39.72927378 -39.65050887 -39.63872714
339 -39.85238531 -39.80863640 -39.73160306 -39.64840442 -39.63662281
340 -39.85006120 -39.80657940 -39.73338366 -39.64673869 -39.63495694
341 -39.84831682 -39.80506964 -39.73465687 -39.64550825 -39.63372608
342 -39.84717459 -39.80410082 -39.73545783 -39.64470327 -39.63292038
343 -39.84665820 -39.80366784 -39.73581137 -39.64432071 -39.63253678
344 -39.84677641 -39.80376870 -39.73572911 -39.64435610 -39.63257075
345 -39.84753440 -39.80440355 -39.73520830 -39.64481717 -39.63302999
346 -39.84890819 -39.80557601 -39.73423188 -39.64569986 -39.63391036
347 -39.85087579 -39.80729168 -39.73277053 -39.64701190 -39.63521950
348 -39.85341111 -39.80955682 -39.73078613 -39.64876025 -39.63696429
349 -39.85649317 -39.81237608 -39.72823591 -39.65095198 -39.63915167
350 -39.86010776 -39.81574983 -39.72507729 -39.65359011 -39.64178458
351 -39.86425574 -39.81966953 -39.72127401 -39.65667867 -39.64486704
352 -39.86892302 -39.82411523 -39.71680444 -39.66019630 -39.64837763
353 -39.87412159 -39.82904705 -39.71167489 -39.66413528 -39.65230877
354 -39.87980242 -39.83439676 -39.70594132 -39.66842579 -39.65659078
355 -39.88590028 -39.84005014 -39.69974765 -39.67298467 -39.66114167
356 -39.89229786 -39.84585178 -39.69335689 -39.67768078 -39.66582940
357 -39.89876699 -39.85153829 -39.68716970 -39.68228726 -39.67042867
358 -39.90495842 -39.85673987 -39.68647484 -39.68164750 -39.67461150
359 -39.91038805 -39.86097574 -39.68980307 -39.67793879 -39.67707246
360 -39.91443979 -39.86365509 -39.69172300 -39.67986230 -39.67586581
361 -39.91640715 -39.86412365 -39.69161131 -39.67976538 -39.67579067
362 -39.91567331 -39.86184716 -39.68895109 -39.67712720 -39.67316630
363 -39.91202890 -39.85671910 -39.68362612 -39.67183529 -39.66788245
364 -39.90603824 -39.84942104 -39.67627962 -39.66453314 -39.66058344
365 -39.89927908 -39.84164952 -39.66854182 -39.65685007 -39.65290056
366 -39.89406938 -39.83581879 -39.66275499 -39.65112661 -39.64717682
367 -39.89249898 -39.83407742 -39.66101264 -39.64945413 -39.64550579
368 -39.89524199 -39.83711418 -39.66398740 -39.65250356 -39.64855932
369 -39.90113313 -39.84373467 -39.67051283 -39.65910732 -39.65516942
370 -39.90789173 -39.85158429 -39.67829897 -39.66697537 -39.66304401
371 -39.91333822 -39.85837083 -39.68513393 -39.67389656 -39.66996919
372 -39.91618180 -39.86270559 -39.68966900 -39.67851982 -39.67459369
373 -39.91610783 -39.86416429 -39.69150269 -39.68044266 -39.67651425
374 -39.91348144 -39.86300042 -39.69090418 -39.67993170 -39.67599645
375 -39.90897093 -39.85980726 -39.68844514 -39.67826350 -39.67756174
376 -39.90326943 -39.85523385 -39.68473973 -39.68311019 -39.67394350
377 -39.89695948 -39.84984572 -39.68886579 -39.68031131 -39.66959979
